"Chamber.No"	"Ind"	"Mass"	"Volume"	"DO.unit"	"Temp"	"R2"	"BR"	"MR.abs"	"MR.mass"
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.5694166666667	0.985883350779252	5.08312659592668	0.995014793655132	191.348998779833
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.9603666666667	0.986029044596515	5.20683912663645	1.01200191814821	194.615753490041
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.9486	0.986151776465218	5.34963507661687	1.00386245526033	193.050472165447
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.8892666666667	0.984771367902676	5.70266909468891	0.957229901897933	184.08267344191
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.83915	0.988592287734909	5.69319978795841	0.977977721202089	188.072638692709
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.7903333333333	0.986512620548171	5.98252262093016	0.94590820053498	181.905423179804
"CH4"	"BT_4"	5.2	658.6	"mg O2"	19.7362	0.988320994074586	6.06553388537802	0.949957821804275	182.684196500822
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.66465	0.987049347837338	-5.67006099983494	1.00382187771119	189.400354285131
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5960666666667	0.987058359612074	-3.4773939018513	1.00927610335368	190.429453462959
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5935333333333	0.986188445571941	-3.33996140840425	0.993306156596678	187.416255961637
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5828833333333	0.986808298120205	-3.12764557115753	0.998766636607225	188.44653520891
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5752833333333	0.986603321673087	-2.82982095264373	0.968911758283878	182.813539298845
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5717	0.985681633931462	-2.59029154669612	0.984226791495515	185.703168206701
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5716	0.986751422571638	-2.42021275623493	0.974910368787806	183.945352601473
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5705333333333	0.985837620649666	-2.19366542189908	0.988740111915347	186.554738097235
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.57015	0.985865972108834	-2.03937663662313	0.971210333889937	183.247232809422
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5710166666667	0.989337690585781	-1.81027661817694	0.989685976942421	186.733203196683
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5659666666667	0.987068029072295	-1.63927456510985	0.978661546466648	184.653121974839
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.56175	0.987099753043228	-1.43256699938344	0.989207410267583	186.642907597657
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.6571166666667	0.989339720237025	4.35834561286565	1.00654005921586	189.913218719974
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5975833333333	0.990590322333937	4.72186473662418	0.962107682426736	181.529751401271
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5397333333333	0.985761256084085	4.68238365019133	1.00753449442104	190.100848003969
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.4806833333333	0.990664412062162	4.99486864828768	0.975895223767034	184.131174295667
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.41575	0.986927290869608	5.04272792444026	1.0002914697157	188.734239569
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5695166666667	0.989393893920443	6.900604692152	1.01024440679018	190.612152224563
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.5161166666667	0.987576460950358	7.28264027958351	0.976405992548604	184.227545763888
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.4650666666667	0.985400465464965	7.74059057296083	0.935714731746139	176.549949386064
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.4114166666667	0.987940883361153	7.6589585768076	0.96838676519733	182.714483999496
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.3662833333333	0.986625259281876	7.78236567156468	0.973243797106091	183.630905114357
"CH5"	"BT_5"	5.3	657.6	"mg O2"	19.49385	0.984976139253211	8.78343983079376	1.00360819035211	189.360035915493
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.6420166666667	1	-21758021578343.6	0.0148192395737546	2.51173552097536
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.59695	1	-19824417181566.4	0.0135022748537134	2.28852116164633
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.5589166666667	1	-17890812784784.7	0.012185310133669	2.06530680231679
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.5052	1	-15957208388005.1	0.0108683454136262	1.84209244298749
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.4527166666667	1	-14023603991223.3	0.00955138069358178	1.61887808365793
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.4038833333333	1	-12089999594446.3	0.00823441597354062	1.39566372432892
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.3499	1	-10156395197674.4	0.00691745125350301	1.17244936500051
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.29305	1	-8222790800884.93	0.00560048653345338	0.949235005670065
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.2477333333333	1	-6289186404105.43	0.00428352181341055	0.726020646340772
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.3621	1	-4355582007326.19	0.00296655709336791	0.50280628701151
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.6306833333333	1	-2421977610546.2	0.00164959237332475	0.279591927682161
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.7106333333333	1	-488373213769.76	0.000332627653284007	0.0563775683532215
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.6571166666667	1	1445231183014.78	-0.000984337066762251	-0.166836790976653
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.5975833333333	1	3378835579791.75	-0.00230130178680336	-0.390051150305653
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.5397333333333	1	5312439976573.67	-0.00361826650684783	-0.613265509635225
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.4806833333333	1	7246044373353.09	-0.0049352312268906	-0.836479868964508
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.41575	1	9179648770130.17	-0.00625219594693178	-1.05969422829352
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.3627833333333	1	11113253166912	-0.00756916066697619	-1.28290858762308
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.3122333333333	1	13046857563691.3	-0.00888612538701885	-1.50612294695235
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.2603333333333	1	14980461960473.3	-0.0102030901070634	-1.72933730628194
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.2125833333333	1	16914066357250.3	-0.0115200548271045	-1.95255166561094
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.1644333333333	1	18847670754034.7	-0.0128370195471507	-2.1757660249408
"CH6"	"BT_6"	5.9	659.2	"mg O2"	19.22455	1	20781275150809.1	-0.0141539842671901	-2.3989803842695
"CH7"	"BT_7"	7	654.4	"mg O2"	19.3499	0.994725324764555	-0.227593097355198	1.36055116077032	194.364451538618
"CH7"	"BT_7"	7	654.4	"mg O2"	19.2477333333333	0.993769564108233	-0.0431833761227602	1.35979483742572	194.256405346531
"CH7"	"BT_7"	7	654.4	"mg O2"	19.5975833333333	0.994098177757951	0.418614199449732	1.34865427493218	192.664896418883
"CH7"	"BT_7"	7	654.4	"mg O2"	19.5397333333333	0.993876124473337	0.510102685638941	1.34979828582446	192.828326546351
"CH7"	"BT_7"	7	654.4	"mg O2"	19.4806833333333	0.993842179966393	0.613443909782023	1.32396753099405	189.138218713436
"CH7"	"BT_7"	7	654.4	"mg O2"	19.41575	0.992679243456025	0.69167611920414	1.352948110478	193.278301496858
"CH7"	"BT_7"	7	654.4	"mg O2"	19.3122333333333	0.993740101257433	0.875950797614648	1.34953591771721	192.790845388173
"CH7"	"BT_7"	7	654.4	"mg O2"	19.1644333333333	0.993648946522273	1.17033068242461	1.324073424719	189.153346388428
"CH7"	"BT_7"	7	654.4	"mg O2"	19.6780333333333	0.991118914328634	1.68364215251843	1.28094685890683	182.992408415261
"CH7"	"BT_7"	7	654.4	"mg O2"	19.6253333333333	0.991676491332377	1.70082334739093	1.34010267396389	191.443239137699
"CH7"	"BT_7"	7	654.4	"mg O2"	19.5695166666667	0.991793117616597	1.84301679557213	1.3015625315872	185.937504512458
"CH7"	"BT_7"	7	654.4	"mg O2"	19.5161166666667	0.992098497837031	1.86139108923566	1.35444418014459	193.492025734941
"CH7"	"BT_7"	7	654.4	"mg O2"	19.4650666666667	0.992168280452849	2.03595553322759	1.2963176806909	185.1882400987
"CH7"	"BT_7"	7	654.4	"mg O2"	19.4114166666667	0.991134286680813	2.16411774749155	1.27451998080441	182.074282972058
"CH7"	"BT_7"	7	654.4	"mg O2"	19.3662833333333	0.990485845470423	2.16367377590886	1.33136676243483	190.195251776405
"CH7"	"BT_7"	7	654.4	"mg O2"	19.3172	0.990581288515702	2.34905927453152	1.27598845289189	182.284064698842
"CH7"	"BT_7"	7	654.4	"mg O2"	19.2748166666667	0.988932732559575	2.46046427016764	1.26642811119118	180.91830159874
"CH7"	"BT_7"	7	654.4	"mg O2"	19.3770166666667	0.986929694915141	2.38586027336091	1.35822116853837	194.031595505481
"CH7"	"BT_7"	7	654.4	"mg O2"	19.6523	0.988971952999594	2.73945721581066	1.26747210064022	181.067442948604
"CH7"	"BT_7"	7	654.4	"mg O2"	19.60345	0.988035892749234	2.85711469248248	1.2563503632434	179.478623320485
"CH7"	"BT_7"	7	654.4	"mg O2"	19.5441333333333	0.990675982344529	2.88822677841399	1.28449067659528	183.498668085039
"CH7"	"BT_7"	7	654.4	"mg O2"	19.49385	0.987882932004862	3.20877641259788	1.19010050554262	170.014357934659
"CH7"	"BT_7"	7	654.4	"mg O2"	19.4437666666667	0.990660338724177	3.04111366961741	1.29778212067368	185.397445810525
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.5828833333333	0.995230228554858	-2.0382849184095	1.79706683058773	206.559405814682
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.5705333333333	0.994298731485947	-1.62887536526775	1.79667450477561	206.514310893749
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.5710166666667	0.995396409389448	-1.48063043582163	1.77899866398081	204.482605055266
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.5659666666667	0.99561232561248	-1.38802904395399	1.79221202648382	206.001382354463
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.3499	0.996762107170329	0.852431847731332	1.77146925079488	203.61715526378
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.29305	0.99647923451026	0.92086997924911	1.79148957362088	205.918341795504
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.5975833333333	0.996325911227804	1.37999390423299	1.79889121819077	206.769105539169
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.3627833333333	0.996415271191788	1.74978073066254	1.73238832044487	199.125094304008
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.2603333333333	0.996015687422858	1.85284934800341	1.78476545073509	205.145454107482
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.1644333333333	0.995667835645528	2.09544517363974	1.70695009042061	196.201159818461
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.6780333333333	0.995025303536589	2.44764814754961	1.73909134218701	199.89555657322
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.6253333333333	0.995500821535807	2.49201018888945	1.7629266203065	202.635243713391
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.5695166666667	0.994999937738395	2.70740469174064	1.67012479397961	191.968367124093
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.4650666666667	0.994349284790048	2.89469759388142	1.65434263814152	190.154326223164
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.4114166666667	0.9936478425211	3.02963180948936	1.62392236650186	186.657743276076
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.3662833333333	0.994603882489341	3.00092734444368	1.6858467332956	193.775486585701
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.3172	0.994093027368106	3.15973576509523	1.64202196377384	188.738156755613
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.2748166666667	0.99278168346149	3.20944746861875	1.65858965161982	190.642488691934
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.6523	0.993495825574121	3.36749319482859	1.70042915790426	195.451627345317
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.60345	0.992673061381048	3.57208433862134	1.63798183988026	188.27377469888
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.5441333333333	0.993394536963861	3.55889877568286	1.68276133482211	193.420843083001
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.49385	0.993120388492765	3.79777616103504	1.60898691566482	184.94102478906
"CH8"	"BT_8"	8.7	656.4	"mg O2"	19.4437666666667	0.992826783579048	3.72430525345748	1.67869480242703	192.953425566325
