"","TAGNUMBER","TANK_Real","condition1","ConditionFactor","condition3","Date","condition4","Days_in_Exp"
"2365","00187294BF",201,"K6",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2366","00187294BF",201,"K7",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2367","00187294C1",202,"K1",1.04956268221574,"T7",2022-02-04,"Day_in_Exp_T7",190
"2368","00187294C1",202,"K2",1.18868308569102,"T8",NA,"Day_in_Exp_T8",NA
"2369","00187294C1",202,"K3",1.10142242734925,"T1",2021-07-29,"Day_in_Exp_T1",0
"2370","00187294C1",202,"K4",0.989374544460642,"T2",2021-08-30,"Day_in_Exp_T2",20
"2371","00187294C1",202,"K5",1.13702623906706,"T3",2021-09-29,"Day_in_Exp_T3",62
"2372","00187294C1",202,"K6",1.13274920264622,"T4",2021-11-04,"Day_in_Exp_T4",98
"2373","00187294C1",202,"K7",NA,"T5",NA,"Day_in_Exp_T5",NA
"2374","00187294C2",151,"K1",1.1131182576837,"T6",NA,"Day_in_Exp_T6",NA
"2375","00187294C2",151,"K2",1.02949841522957,"T7",NA,"Day_in_Exp_T7",NA
"2376","00187294C2",151,"K3",NA,"T8",NA,"Day_in_Exp_T8",NA
"2377","00187294C2",151,"K4",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2378","00187294C2",151,"K5",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2379","00187294C2",151,"K6",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2380","00187294C2",151,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2381","00187294C3",202,"K1",1.02996826171875,"T5",2021-12-09,"Day_in_Exp_T5",133
"2382","00187294C3",202,"K2",1.26072320351648,"T6",2022-01-06,"Day_in_Exp_T6",161
"2383","00187294C3",202,"K3",1.02584978628129,"T7",NA,"Day_in_Exp_T7",NA
"2384","00187294C3",202,"K4",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"2385","00187294C3",202,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2386","00187294C3",202,"K6",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2387","00187294C3",202,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2388","00187294C4",152,"K1",0.973799663782853,"T4",2021-11-04,"Day_in_Exp_T4",98
"2389","00187294C4",152,"K2",1.07871720116618,"T5",2021-12-09,"Day_in_Exp_T5",133
"2390","00187294C4",152,"K3",1.10142242734925,"T6",2022-01-06,"Day_in_Exp_T6",161
"2391","00187294C4",152,"K4",1.11136513742824,"T7",NA,"Day_in_Exp_T7",NA
"2392","00187294C4",152,"K5",1.1106053709604,"T8",2022-03-30,"Day_in_Exp_T8",244
"2393","00187294C4",152,"K6",0.987108364756283,"T1",2021-07-29,"Day_in_Exp_T1",0
"2394","00187294C4",152,"K7",1.11232344321884,"T2",2021-08-30,"Day_in_Exp_T2",20
"2395","00187294C6",201,"K1",1.01851851851852,"T3",2021-09-29,"Day_in_Exp_T3",62
"2396","00187294C6",201,"K2",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2397","00187294C6",201,"K3",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2398","00187294C6",201,"K4",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2399","00187294C6",201,"K5",NA,"T7",NA,"Day_in_Exp_T7",NA
"2400","00187294C6",201,"K6",NA,"T8",NA,"Day_in_Exp_T8",NA
"2401","00187294C6",201,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2402","00187294C7",151,"K1",1.10626220703125,"T2",2021-08-30,"Day_in_Exp_T2",20
"2403","00187294C7",151,"K2",1.14728431054962,"T3",2021-09-29,"Day_in_Exp_T3",62
"2404","00187294C7",151,"K3",1.19179490026064,"T4",2021-11-04,"Day_in_Exp_T4",98
"2405","00187294C7",151,"K4",1.22504346297818,"T5",2021-12-09,"Day_in_Exp_T5",133
"2406","00187294C7",151,"K5",1.27347277598199,"T6",2022-01-06,"Day_in_Exp_T6",161
"2407","00187294C7",151,"K6",1.2175,"T7",NA,"Day_in_Exp_T7",NA
"2408","00187294C7",151,"K7",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"2409","00187294C8",152,"K1",1.12525720164609,"T1",2021-07-29,"Day_in_Exp_T1",0
"2410","00187294C8",152,"K2",1.1237610155155,"T2",2021-08-30,"Day_in_Exp_T2",20
"2411","00187294C8",152,"K3",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2412","00187294C8",152,"K4",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2413","00187294C8",152,"K5",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2414","00187294C8",152,"K6",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2415","00187294C8",152,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"2416","00187294CC",202,"K1",1.01851851851852,"T8",2022-03-30,"Day_in_Exp_T8",244
"2417","00187294CC",202,"K2",1.26956950711684,"T1",2021-07-29,"Day_in_Exp_T1",0
"2418","00187294CC",202,"K3",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2419","00187294CC",202,"K4",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2420","00187294CC",202,"K5",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2421","00187294CC",202,"K6",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2422","00187294CC",202,"K7",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2423","00187294CD",201,"K1",1.03071188942789,"T7",NA,"Day_in_Exp_T7",NA
"2424","00187294CD",201,"K2",1.26435037677641,"T8",2022-03-30,"Day_in_Exp_T8",244
"2425","00187294CD",201,"K3",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2426","00187294CD",201,"K4",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2427","00187294CD",201,"K5",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2428","00187294CD",201,"K6",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2429","00187294CD",201,"K7",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2430","00187294CE",152,"K1",1.11305896429863,"T6",2022-01-06,"Day_in_Exp_T6",161
"2431","00187294CE",152,"K2",1.16863531988905,"T7",NA,"Day_in_Exp_T7",NA
"2432","00187294CE",152,"K3",1.20101899789644,"T8",2022-03-30,"Day_in_Exp_T8",244
"2433","00187294CE",152,"K4",1.2490451827858,"T1",2021-07-29,"Day_in_Exp_T1",0
"2434","00187294CE",152,"K5",1.33623454538594,"T2",2021-08-30,"Day_in_Exp_T2",20
"2435","00187294CE",152,"K6",1.40273319816796,"T3",2021-09-29,"Day_in_Exp_T3",62
"2436","00187294CE",152,"K7",1.33282070998334,"T4",2021-11-04,"Day_in_Exp_T4",98
"2437","00187294D0",202,"K1",1.05598543468366,"T5",2021-12-09,"Day_in_Exp_T5",133
"2438","00187294D0",202,"K2",1.11623414491908,"T6",2022-01-06,"Day_in_Exp_T6",161
"2439","00187294D0",202,"K3",NA,"T7",2022-02-04,"Day_in_Exp_T7",190
"2440","00187294D0",202,"K4",NA,"T8",NA,"Day_in_Exp_T8",NA
"2441","00187294D0",202,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2442","00187294D0",202,"K6",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2443","00187294D0",202,"K7",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2444","00187294D1",151,"K1",1.18952687669893,"T4",2021-11-04,"Day_in_Exp_T4",98
"2445","00187294D1",151,"K2",1.23388545594535,"T5",2021-12-09,"Day_in_Exp_T5",133
"2446","00187294D1",151,"K3",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2447","00187294D1",151,"K4",NA,"T7",NA,"Day_in_Exp_T7",NA
"2448","00187294D1",151,"K5",NA,"T8",2022-03-30,"Day_in_Exp_T8",244
"2449","00187294D1",151,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2450","00187294D1",151,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2451","00187294D3",152,"K1",1.09586038738665,"T3",2021-09-29,"Day_in_Exp_T3",62
"2452","00187294D3",152,"K2",1.11969409475742,"T4",2021-11-04,"Day_in_Exp_T4",98
"2453","00187294D3",152,"K3",1.11307309228792,"T5",2021-12-09,"Day_in_Exp_T5",133
"2454","00187294D3",152,"K4",1.12641567187022,"T6",2022-01-06,"Day_in_Exp_T6",161
"2455","00187294D3",152,"K5",1.22158446154416,"T7",NA,"Day_in_Exp_T7",NA
"2456","00187294D3",152,"K6",1.1712547742493,"T8",2022-03-30,"Day_in_Exp_T8",244
"2457","00187294D3",152,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2458","00187294D5",151,"K1",1.07979699816435,"T2",2021-08-30,"Day_in_Exp_T2",20
"2459","00187294D5",151,"K2",1.11049691035082,"T3",2021-09-29,"Day_in_Exp_T3",62
"2460","00187294D5",151,"K3",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2461","00187294D5",151,"K4",NA,"T5",NA,"Day_in_Exp_T5",NA
"2462","00187294D5",151,"K5",NA,"T6",NA,"Day_in_Exp_T6",NA
"2463","00187294D5",151,"K6",NA,"T7",NA,"Day_in_Exp_T7",NA
"2464","00187294D5",151,"K7",NA,"T8",NA,"Day_in_Exp_T8",NA
"2465","00187294D6",151,"K1",1.08190597667638,"T1",2021-07-29,"Day_in_Exp_T1",0
"2466","00187294D6",151,"K2",1.11623414491908,"T2",2021-08-30,"Day_in_Exp_T2",20
"2467","00187294D6",151,"K3",1.20937263794407,"T3",NA,"Day_in_Exp_T3",NA
"2468","00187294D6",151,"K4",1.17740220867053,"T4",NA,"Day_in_Exp_T4",NA
"2469","00187294D6",151,"K5",1.19849879465264,"T5",NA,"Day_in_Exp_T5",NA
"2470","00187294D6",151,"K6",1.1539780521262,"T6",NA,"Day_in_Exp_T6",NA
"2471","00187294D6",151,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"2472","00187294D7",151,"K1",1.14553618078237,"T8",NA,"Day_in_Exp_T8",NA
"2473","00187294D7",151,"K2",1.11553041442969,"T1",2021-07-29,"Day_in_Exp_T1",0
"2474","00187294D7",151,"K3",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2475","00187294D7",151,"K4",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2476","00187294D7",151,"K5",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2477","00187294D7",151,"K6",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2478","00187294D7",151,"K7",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2479","00187294D8",152,"K1",1.00754313963876,"T7",2022-02-09,"Day_in_Exp_T7",190
"2480","00187294D8",152,"K2",1.04951150010177,"T8",NA,"Day_in_Exp_T8",NA
"2481","00187294D8",152,"K3",1.08357493041041,"T1",2021-07-29,"Day_in_Exp_T1",0
"2482","00187294D8",152,"K4",1.02169781339734,"T2",2021-08-30,"Day_in_Exp_T2",20
"2483","00187294D8",152,"K5",1.15555555555556,"T3",2021-09-29,"Day_in_Exp_T3",62
"2484","00187294D8",152,"K6",1.09157968274842,"T4",2021-11-04,"Day_in_Exp_T4",98
"2485","00187294D8",152,"K7",1.12254148102917,"T5",2021-12-09,"Day_in_Exp_T5",133
"2486","00187294DA",152,"K1",1.01770812131081,"T6",2022-01-06,"Day_in_Exp_T6",161
"2487","00187294DA",152,"K2",1.04934180035573,"T7",NA,"Day_in_Exp_T7",NA
"2488","00187294DA",152,"K3",1.0538818702084,"T8",2022-03-30,"Day_in_Exp_T8",244
"2489","00187294DA",152,"K4",1.04533135002097,"T1",2021-07-29,"Day_in_Exp_T1",0
"2490","00187294DA",152,"K5",1.08627744048637,"T2",2021-08-30,"Day_in_Exp_T2",20
"2491","00187294DA",152,"K6",1.03704527550729,"T3",2021-09-29,"Day_in_Exp_T3",62
"2492","00187294DA",152,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2493","00187294DB",152,"K1",1.02505227766616,"T5",2021-12-09,"Day_in_Exp_T5",133
"2494","00187294DB",152,"K2",0.991253644314869,"T6",2022-01-06,"Day_in_Exp_T6",161
"2495","00187294DB",152,"K3",1.07304271759732,"T7",2022-02-04,"Day_in_Exp_T7",190
"2496","00187294DB",152,"K4",1.1137944970031,"T8",NA,"Day_in_Exp_T8",NA
"2497","00187294DB",152,"K5",1.08600583090379,"T1",2021-07-29,"Day_in_Exp_T1",0
"2498","00187294DB",152,"K6",1.064453125,"T2",2021-08-24,"Day_in_Exp_T2",20
"2499","00187294DB",152,"K7",1.14123287653055,"T3",NA,"Day_in_Exp_T3",NA
"2500","00187294DC",201,"K1",1.07979699816435,"T4",NA,"Day_in_Exp_T4",NA
"2501","00187294DC",201,"K2",1.13791533909877,"T5",NA,"Day_in_Exp_T5",NA
"2502","00187294DC",201,"K3",1.19341563786008,"T6",NA,"Day_in_Exp_T6",NA
"2503","00187294DC",201,"K4",1.21123001470476,"T7",NA,"Day_in_Exp_T7",NA
"2504","00187294DC",201,"K5",1.2097725627582,"T8",NA,"Day_in_Exp_T8",NA
"2505","00187294DC",201,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2506","00187294DC",201,"K7",NA,"T2",2021-08-24,"Day_in_Exp_T2",20
"2507","00187294DD",202,"K1",0.951115246891524,"T3",NA,"Day_in_Exp_T3",NA
"2508","00187294DD",202,"K2",1.0562414266118,"T4",NA,"Day_in_Exp_T4",NA
"2509","00187294DD",202,"K3",0.960219478737997,"T5",NA,"Day_in_Exp_T5",NA
"2510","00187294DD",202,"K4",0.972951184876941,"T6",NA,"Day_in_Exp_T6",NA
"2511","00187294DD",202,"K5",1.04472649890182,"T7",NA,"Day_in_Exp_T7",NA
"2512","00187294DD",202,"K6",1.08273448759205,"T8",NA,"Day_in_Exp_T8",NA
"2513","00187294DD",202,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2514","00187294E0",151,"K1",1.02249986610121,"T2",2021-08-24,"Day_in_Exp_T2",20
"2515","00187294E0",151,"K2",1.12447584916063,"T3",NA,"Day_in_Exp_T3",NA
"2516","00187294E0",151,"K3",1.1435327677582,"T4",NA,"Day_in_Exp_T4",NA
"2517","00187294E0",151,"K4",1.22350239862233,"T5",NA,"Day_in_Exp_T5",NA
"2518","00187294E0",151,"K5",1.23349061259945,"T6",NA,"Day_in_Exp_T6",NA
"2519","00187294E0",151,"K6",1.28799281105523,"T7",NA,"Day_in_Exp_T7",NA
"2520","00187294E0",151,"K7",NA,"T8",NA,"Day_in_Exp_T8",NA
"2521","00187294E2",152,"K1",1.01851851851852,"T1",2021-07-29,"Day_in_Exp_T1",0
"2522","00187294E2",152,"K2",1.02511299023181,"T2",2021-08-30,"Day_in_Exp_T2",20
"2523","00187294E2",152,"K3",1.02,"T3",2021-09-29,"Day_in_Exp_T3",62
"2524","00187294E2",152,"K4",0.993474116894648,"T4",2021-11-04,"Day_in_Exp_T4",98
"2525","00187294E2",152,"K5",0.976435851943304,"T5",2021-12-09,"Day_in_Exp_T5",133
"2526","00187294E2",152,"K6",0.996384839650146,"T6",2022-01-06,"Day_in_Exp_T6",161
"2527","00187294E2",152,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"2528","00187294E5",152,"K1",1.11305896429863,"T8",2022-03-30,"Day_in_Exp_T8",244
"2529","00187294E5",152,"K2",1.10055879038317,"T1",2021-07-29,"Day_in_Exp_T1",0
"2530","00187294E5",152,"K3",1.05902777777778,"T2",2021-08-30,"Day_in_Exp_T2",20
"2531","00187294E5",152,"K4",1.11822677697127,"T3",2021-09-29,"Day_in_Exp_T3",62
"2532","00187294E5",152,"K5",1.1546489929223,"T4",2021-11-04,"Day_in_Exp_T4",98
"2533","00187294E5",152,"K6",1.13298200158477,"T5",2021-12-09,"Day_in_Exp_T5",133
"2534","00187294E5",152,"K7",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2535","00187294E7",202,"K1",1.01770812131081,"T7",NA,"Day_in_Exp_T7",NA
"2536","00187294E7",202,"K2",1.10633914191611,"T8",2022-03-30,"Day_in_Exp_T8",244
"2537","00187294E7",202,"K3",1.00956645634032,"T1",2021-07-29,"Day_in_Exp_T1",0
"2538","00187294E7",202,"K4",1.03270641978908,"T2",2021-08-30,"Day_in_Exp_T2",20
"2539","00187294E7",202,"K5",0.997995970507544,"T3",2021-09-29,"Day_in_Exp_T3",62
"2540","00187294E7",202,"K6",0.946205639808836,"T4",2021-11-04,"Day_in_Exp_T4",98
"2541","00187294E7",202,"K7",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2542","00187294E9",201,"K1",1.068115234375,"T6",2022-01-06,"Day_in_Exp_T6",161
"2543","00187294E9",201,"K2",1.18457501093454,"T7",NA,"Day_in_Exp_T7",NA
"2544","00187294E9",201,"K3",1.10803324099723,"T8",2022-03-30,"Day_in_Exp_T8",244
"2545","00187294E9",201,"K4",1.16436171998254,"T1",2021-07-29,"Day_in_Exp_T1",0
"2546","00187294E9",201,"K5",1.11111111111111,"T2",2021-08-30,"Day_in_Exp_T2",20
"2547","00187294E9",201,"K6",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2548","00187294E9",201,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2549","00187294EA",201,"K1",1.10787172011662,"T5",2021-12-09,"Day_in_Exp_T5",133
"2550","00187294EA",201,"K2",1.220703125,"T6",2022-01-06,"Day_in_Exp_T6",161
"2551","00187294EA",201,"K3",1.16380373140462,"T7",2022-02-16,"Day_in_Exp_T7",190
"2552","00187294EA",201,"K4",1.26403495402124,"T8",NA,"Day_in_Exp_T8",NA
"2553","00187294EA",201,"K5",1.20422673037469,"T1",2021-07-29,"Day_in_Exp_T1",0
"2554","00187294EA",201,"K6",1.21178538879742,"T2",2021-08-30,"Day_in_Exp_T2",20
"2555","00187294EA",201,"K7",NA,"T3",NA,"Day_in_Exp_T3",NA
"2556","00187294ED",151,"K1",1.10498176780083,"T4",NA,"Day_in_Exp_T4",NA
"2557","00187294ED",151,"K2",1.0972094306813,"T5",NA,"Day_in_Exp_T5",NA
"2558","00187294ED",151,"K3",1.03507167871375,"T6",NA,"Day_in_Exp_T6",NA
"2559","00187294ED",151,"K4",1.05295556527515,"T7",NA,"Day_in_Exp_T7",NA
"2560","00187294ED",151,"K5",NA,"T8",NA,"Day_in_Exp_T8",NA
"2561","00187294ED",151,"K6",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2562","00187294ED",151,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2563","00187294F0",152,"K1",1.01851851851852,"T3",2021-09-29,"Day_in_Exp_T3",62
"2564","00187294F0",152,"K2",1.04296296296296,"T4",2021-11-04,"Day_in_Exp_T4",98
"2565","00187294F0",152,"K3",1.05,"T5",2021-12-09,"Day_in_Exp_T5",133
"2566","00187294F0",152,"K4",1.1008,"T6",2022-01-06,"Day_in_Exp_T6",161
"2567","00187294F0",152,"K5",1.21020283569033,"T7",NA,"Day_in_Exp_T7",NA
"2568","00187294F0",152,"K6",1.20468952419284,"T8",2022-03-30,"Day_in_Exp_T8",244
"2569","00187294F0",152,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2570","00187294F1",202,"K1",1.08190597667638,"T2",2021-08-30,"Day_in_Exp_T2",20
"2571","00187294F1",202,"K2",1.2536443148688,"T3",2021-09-29,"Day_in_Exp_T3",62
"2572","00187294F1",202,"K3",1.18453003770754,"T4",2021-11-04,"Day_in_Exp_T4",98
"2573","00187294F1",202,"K4",1.22642608103275,"T5",NA,"Day_in_Exp_T5",NA
"2574","00187294F1",202,"K5",1.29475658576188,"T6",NA,"Day_in_Exp_T6",NA
"2575","00187294F1",202,"K6",1.20057754935884,"T7",NA,"Day_in_Exp_T7",NA
"2576","00187294F1",202,"K7",NA,"T8",NA,"Day_in_Exp_T8",NA
"2577","00187294F3",152,"K1",1.10626220703125,"T1",2021-07-29,"Day_in_Exp_T1",0
"2578","00187294F3",152,"K2",1.1304124824533,"T2",2021-08-30,"Day_in_Exp_T2",20
"2579","00187294F3",152,"K3",1.15959038910984,"T3",2021-09-29,"Day_in_Exp_T3",62
"2580","00187294F3",152,"K4",1.20245684588599,"T4",2021-11-04,"Day_in_Exp_T4",98
"2581","00187294F3",152,"K5",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2582","00187294F3",152,"K6",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2583","00187294F3",152,"K7",NA,"T7",2022-02-12,"Day_in_Exp_T7",190
"2584","00187294F4",151,"K1",1.03377655338897,"T8",NA,"Day_in_Exp_T8",NA
"2585","00187294F4",151,"K2",1.00713648401561,"T1",2021-07-29,"Day_in_Exp_T1",0
"2586","00187294F4",151,"K3",1.01784575437318,"T2",2021-08-30,"Day_in_Exp_T2",20
"2587","00187294F4",151,"K4",1.05327700809142,"T3",2021-09-29,"Day_in_Exp_T3",62
"2588","00187294F4",151,"K5",1.06515778484913,"T4",NA,"Day_in_Exp_T4",NA
"2589","00187294F4",151,"K6",1.04603427125421,"T5",NA,"Day_in_Exp_T5",NA
"2590","00187294F4",151,"K7",NA,"T6",NA,"Day_in_Exp_T6",NA
"2591","00187294F6",202,"K1",1.01808984910837,"T7",NA,"Day_in_Exp_T7",NA
"2592","00187294F6",202,"K2",1.10726643598616,"T8",NA,"Day_in_Exp_T8",NA
"2593","00187294F6",202,"K3",1.03411007506907,"T1",2021-07-29,"Day_in_Exp_T1",0
"2594","00187294F6",202,"K4",1.22175612878092,"T2",2021-08-28,"Day_in_Exp_T2",20
"2595","00187294F6",202,"K5",NA,"T3",NA,"Day_in_Exp_T3",NA
"2596","00187294F6",202,"K6",NA,"T4",NA,"Day_in_Exp_T4",NA
"2597","00187294F6",202,"K7",NA,"T5",NA,"Day_in_Exp_T5",NA
"2598","00187294F9",201,"K1",1.03497925475406,"T6",NA,"Day_in_Exp_T6",NA
"2599","00187294F9",201,"K2",1.07496567208679,"T7",NA,"Day_in_Exp_T7",NA
"2600","00187294F9",201,"K3",1.08,"T8",NA,"Day_in_Exp_T8",NA
"2601","00187294F9",201,"K4",1.1264,"T1",2021-07-29,"Day_in_Exp_T1",0
"2602","00187294F9",201,"K5",1.23795777248162,"T2",2021-08-30,"Day_in_Exp_T2",20
"2603","00187294F9",201,"K6",1.22233964509472,"T3",2021-09-29,"Day_in_Exp_T3",62
"2604","00187294F9",201,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2605","00187294FA",201,"K1",0.973809396286865,"T5",2021-12-09,"Day_in_Exp_T5",133
"2606","00187294FA",201,"K2",1.0796443343093,"T6",2022-01-06,"Day_in_Exp_T6",161
"2607","00187294FA",201,"K3",0.962430655637376,"T7",2022-02-04,"Day_in_Exp_T7",190
"2608","00187294FA",201,"K4",NA,"T8",NA,"Day_in_Exp_T8",NA
"2609","00187294FA",201,"K5",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2610","00187294FA",201,"K6",NA,"T2",2021-08-24,"Day_in_Exp_T2",20
"2611","00187294FA",201,"K7",NA,"T3",NA,"Day_in_Exp_T3",NA
"2612","00187294FC",202,"K1",0.9918212890625,"T4",NA,"Day_in_Exp_T4",NA
"2613","00187294FC",202,"K2",1.06666666666667,"T5",NA,"Day_in_Exp_T5",NA
"2614","00187294FC",202,"K3",0.962430655637376,"T6",NA,"Day_in_Exp_T6",NA
"2615","00187294FC",202,"K4",1.033792312938,"T7",NA,"Day_in_Exp_T7",NA
"2616","00187294FC",202,"K5",1.09561465185941,"T8",NA,"Day_in_Exp_T8",NA
"2617","00187294FC",202,"K6",1.11669364643296,"T1",2021-07-29,"Day_in_Exp_T1",0
"2618","00187294FC",202,"K7",NA,"T2",2021-08-30,"Day_in_Exp_T2",20
"2619","00187294FD",201,"K1",0.973809396286865,"T3",2021-09-29,"Day_in_Exp_T3",62
"2620","00187294FD",201,"K2",1.12525720164609,"T4",2021-11-04,"Day_in_Exp_T4",98
"2621","00187294FD",201,"K3",1.08820243467158,"T5",2021-12-09,"Day_in_Exp_T5",133
"2622","00187294FD",201,"K4",1.14283155049037,"T6",2022-01-06,"Day_in_Exp_T6",161
"2623","00187294FD",201,"K5",1.18864354990474,"T7",NA,"Day_in_Exp_T7",NA
"2624","00187294FD",201,"K6",1.19664787561601,"T8",2022-03-30,"Day_in_Exp_T8",244
"2625","00187294FD",201,"K7",NA,"T1",2021-07-29,"Day_in_Exp_T1",0
"2626","0018729504",202,"K1",0.973799663782853,"T2",2021-08-21,"Day_in_Exp_T2",20
"2627","0018729504",202,"K2",1.16618075801749,"T3",NA,"Day_in_Exp_T3",NA
"2628","0018729504",202,"K3",1.0546875,"T4",NA,"Day_in_Exp_T4",NA
"2629","0018729504",202,"K4",1.18155521137026,"T5",NA,"Day_in_Exp_T5",NA
"2630","0018729504",202,"K5",NA,"T6",NA,"Day_in_Exp_T6",NA
"2631","0018729504",202,"K6",NA,"T7",NA,"Day_in_Exp_T7",NA
"2632","0018729504",202,"K7",NA,"T8",NA,"Day_in_Exp_T8",NA
"2633","0018729505",151,"K1",0.973926593761305,"T1",2021-07-29,"Day_in_Exp_T1",0
"2634","0018729505",151,"K2",1.05192902018253,"T2",2021-08-30,"Day_in_Exp_T2",20
"2635","0018729505",151,"K3",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2636","0018729505",151,"K4",NA,"T4",NA,"Day_in_Exp_T4",NA
"2637","0018729505",151,"K5",NA,"T5",NA,"Day_in_Exp_T5",NA
"2638","0018729505",151,"K6",NA,"T6",NA,"Day_in_Exp_T6",NA
"2639","0018729505",151,"K7",NA,"T7",NA,"Day_in_Exp_T7",NA
"2640","0018729507",151,"K1",1.01851851851852,"T8",NA,"Day_in_Exp_T8",NA
"2641","0018729507",151,"K2",1.12447584916063,"T1",2021-07-29,"Day_in_Exp_T1",0
"2642","0018729507",151,"K3",1.14951164537941,"T2",2021-08-30,"Day_in_Exp_T2",20
"2643","0018729507",151,"K4",NA,"T3",2021-09-29,"Day_in_Exp_T3",62
"2644","0018729507",151,"K5",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2645","0018729507",151,"K6",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2646","0018729507",151,"K7",NA,"T6",2022-01-06,"Day_in_Exp_T6",161
"2647","0018729509",201,"K1",1.07630489154947,"T7",NA,"Day_in_Exp_T7",NA
"2648","0018729509",201,"K2",1.21762265265183,"T8",2022-03-30,"Day_in_Exp_T8",244
"2649","0018729509",201,"K3",1.28225893532016,"T1",2021-07-29,"Day_in_Exp_T1",0
"2650","0018729509",201,"K4",1.42533203757694,"T2",2021-08-30,"Day_in_Exp_T2",20
"2651","0018729509",201,"K5",1.38370505234411,"T3",2021-09-29,"Day_in_Exp_T3",62
"2652","0018729509",201,"K6",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
"2653","0018729509",201,"K7",NA,"T5",2021-12-09,"Day_in_Exp_T5",133
"2654","001872950C",201,"K1",1.08190597667638,"T6",2022-01-06,"Day_in_Exp_T6",161
"2655","001872950C",201,"K2",1.13702623906706,"T7",NA,"Day_in_Exp_T7",NA
"2656","001872950C",201,"K3",0.962099125364431,"T8",2022-03-30,"Day_in_Exp_T8",244
"2657","001872950C",201,"K4",1.26953125,"T1",2021-07-29,"Day_in_Exp_T1",0
"2658","001872950C",201,"K5",1.20210368144252,"T2",2021-08-30,"Day_in_Exp_T2",20
"2659","001872950C",201,"K6",1.20306863791089,"T3",2021-09-29,"Day_in_Exp_T3",62
"2660","001872950C",201,"K7",NA,"T4",2021-11-04,"Day_in_Exp_T4",98
