"","TAGNUMBER","TANK_Real","condition1","WEIGHT","condition2","LENGTH","condition3","TIME"
"2389","00187294C4",152,"WEIGHT_2",3.7,"LENGTH_2",70,"T2",2021-08-30
"2390","00187294C4",152,"WEIGHT_3",8.3,"LENGTH_3",91,"T3",2021-09-29
"2391","00187294C4",152,"WEIGHT_4",14,"LENGTH_4",108,"T4",2021-11-04
"2392","00187294C4",152,"WEIGHT_5",24.4,"LENGTH_5",130,"T5",2021-12-09
"2393","00187294C4",152,"WEIGHT_6",32,"LENGTH_6",148,"T6",2022-01-06
"2394","00187294C4",152,"WEIGHT_7",56.6,"LENGTH_7",172,"T7",2022-02-04
"2395","00187294C6",201,"WEIGHT_1",2.2,"LENGTH_1",60,"T1",2021-07-29
"2396","00187294C6",201,"WEIGHT_2",NA,"LENGTH_2",NA,"T2",NA
"2397","00187294C6",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2398","00187294C6",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2399","00187294C6",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2400","00187294C6",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2401","00187294C6",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2402","00187294C7",151,"WEIGHT_1",2.9,"LENGTH_1",64,"T1",2021-07-29
"2403","00187294C7",151,"WEIGHT_2",6.8,"LENGTH_2",84,"T2",2021-08-30
"2404","00187294C7",151,"WEIGHT_3",14.6,"LENGTH_3",107,"T3",2021-09-29
"2405","00187294C7",151,"WEIGHT_4",32.9,"LENGTH_4",139,"T4",2021-11-04
"2406","00187294C7",151,"WEIGHT_5",64.8,"LENGTH_5",172,"T5",2021-12-09
"2407","00187294C7",151,"WEIGHT_6",97.4,"LENGTH_6",200,"T6",2022-01-06
"2408","00187294C7",151,"WEIGHT_7",228.8,"LENGTH_7",260,"T7",2022-03-30
"2409","00187294C8",152,"WEIGHT_1",4.2,"LENGTH_1",72,"T1",2021-07-29
"2410","00187294C8",152,"WEIGHT_2",7.4,"LENGTH_2",87,"T2",2021-08-21
"2411","00187294C8",152,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2412","00187294C8",152,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2413","00187294C8",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2414","00187294C8",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2415","00187294C8",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2416","00187294CC",202,"WEIGHT_1",2.2,"LENGTH_1",60,"T1",2021-07-29
"2417","00187294CC",202,"WEIGHT_2",7,"LENGTH_2",82,"T2",2021-08-30
"2418","00187294CC",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2419","00187294CC",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2420","00187294CC",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2421","00187294CC",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2422","00187294CC",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2423","00187294CD",201,"WEIGHT_1",3.1,"LENGTH_1",67,"T1",2021-07-29
"2424","00187294CD",201,"WEIGHT_2",6,"LENGTH_2",78,"T2",2021-08-25
"2425","00187294CD",201,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2426","00187294CD",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2427","00187294CD",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2428","00187294CD",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2429","00187294CD",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2430","00187294CE",152,"WEIGHT_1",3.2,"LENGTH_1",66,"T1",2021-07-29
"2431","00187294CE",152,"WEIGHT_2",9.4,"LENGTH_2",93,"T2",2021-08-30
"2432","00187294CE",152,"WEIGHT_3",27,"LENGTH_3",131,"T3",2021-09-29
"2433","00187294CE",152,"WEIGHT_4",65.8,"LENGTH_4",174,"T4",2021-11-04
"2434","00187294CE",152,"WEIGHT_5",132.8,"LENGTH_5",215,"T5",2021-12-09
"2435","00187294CE",152,"WEIGHT_6",191.5,"LENGTH_6",239,"T6",2022-01-06
"2436","00187294CE",152,"WEIGHT_7",221,"LENGTH_7",255,"T7",2022-02-09
"2437","00187294D0",202,"WEIGHT_1",2.9,"LENGTH_1",65,"T1",2021-07-29
"2438","00187294D0",202,"WEIGHT_2",4.9,"LENGTH_2",76,"T2",2021-08-28
"2439","00187294D0",202,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2440","00187294D0",202,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2441","00187294D0",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2442","00187294D0",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2443","00187294D0",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2444","00187294D1",151,"WEIGHT_1",2.7,"LENGTH_1",61,"T1",2021-07-29
"2445","00187294D1",151,"WEIGHT_2",5,"LENGTH_2",74,"T2",2021-08-24
"2446","00187294D1",151,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2447","00187294D1",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2448","00187294D1",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2449","00187294D1",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2450","00187294D1",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2451","00187294D3",152,"WEIGHT_1",3.6,"LENGTH_1",69,"T1",2021-07-29
"2452","00187294D3",152,"WEIGHT_2",9.3,"LENGTH_2",94,"T2",2021-08-30
"2453","00187294D3",152,"WEIGHT_3",22.8,"LENGTH_3",127,"T3",2021-09-29
"2454","00187294D3",152,"WEIGHT_4",50.6,"LENGTH_4",165,"T4",2021-11-04
"2455","00187294D3",152,"WEIGHT_5",99.2,"LENGTH_5",201,"T5",2021-12-09
"2456","00187294D3",152,"WEIGHT_6",135.2,"LENGTH_6",226,"T6",2022-01-06
"2457","00187294D3",152,"WEIGHT_7",297.2,"LENGTH_7",290,"T7",2022-03-30
"2458","00187294D5",151,"WEIGHT_1",2.7,"LENGTH_1",63,"T1",2021-07-29
"2459","00187294D5",151,"WEIGHT_2",4.5,"LENGTH_2",74,"T2",2021-08-18
"2460","00187294D5",151,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2461","00187294D5",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2462","00187294D5",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2463","00187294D5",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2464","00187294D5",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2465","00187294D6",151,"WEIGHT_1",1.9,"LENGTH_1",56,"T1",2021-07-29
"2466","00187294D6",151,"WEIGHT_2",4.9,"LENGTH_2",76,"T2",2021-08-30
"2467","00187294D6",151,"WEIGHT_3",14,"LENGTH_3",105,"T3",2021-09-29
"2468","00187294D6",151,"WEIGHT_4",27.7,"LENGTH_4",133,"T4",2021-11-04
"2469","00187294D6",151,"WEIGHT_5",45.5,"LENGTH_5",156,"T5",2021-12-09
"2470","00187294D6",151,"WEIGHT_6",67.3,"LENGTH_6",180,"T6",2022-01-06
"2471","00187294D6",151,"WEIGHT_7",127.9,"LENGTH_7",225,"T7",2022-03-30
"2472","00187294D7",151,"WEIGHT_1",4.1,"LENGTH_1",71,"T1",2021-07-29
"2473","00187294D7",151,"WEIGHT_2",5.5,"LENGTH_2",79,"T2",2021-08-18
"2474","00187294D7",151,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2475","00187294D7",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2476","00187294D7",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2477","00187294D7",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2478","00187294D7",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2479","00187294D8",152,"WEIGHT_1",1.5,"LENGTH_1",53,"T1",2021-07-29
"2480","00187294D8",152,"WEIGHT_2",3.3,"LENGTH_2",68,"T2",2021-08-30
"2481","00187294D8",152,"WEIGHT_3",9,"LENGTH_3",94,"T3",2021-09-29
"2482","00187294D8",152,"WEIGHT_4",18.1,"LENGTH_4",121,"T4",2021-11-04
"2483","00187294D8",152,"WEIGHT_5",39,"LENGTH_5",150,"T5",2021-12-09
"2484","00187294D8",152,"WEIGHT_6",68,"LENGTH_6",184,"T6",2022-01-06
"2485","00187294D8",152,"WEIGHT_7",95.3,"LENGTH_7",204,"T7",2022-02-09
"2486","00187294DA",152,"WEIGHT_1",3.2,"LENGTH_1",68,"T1",2021-07-29
"2487","00187294DA",152,"WEIGHT_2",6,"LENGTH_2",83,"T2",2021-08-30
"2488","00187294DA",152,"WEIGHT_3",12.2,"LENGTH_3",105,"T3",2021-09-29
"2489","00187294DA",152,"WEIGHT_4",23.5,"LENGTH_4",131,"T4",2021-11-04
"2490","00187294DA",152,"WEIGHT_5",37.4,"LENGTH_5",151,"T5",2021-12-09
"2491","00187294DA",152,"WEIGHT_6",48.3,"LENGTH_6",167,"T6",2022-01-06
"2492","00187294DA",152,"WEIGHT_7",130.3,"LENGTH_7",230,"T7",2022-03-30
"2493","00187294DB",152,"WEIGHT_1",2,"LENGTH_1",58,"T1",2021-07-29
"2494","00187294DB",152,"WEIGHT_2",3.4,"LENGTH_2",70,"T2",2021-08-30
"2495","00187294DB",152,"WEIGHT_3",9.2,"LENGTH_3",95,"T3",2021-09-29
"2496","00187294DB",152,"WEIGHT_4",18.3,"LENGTH_4",118,"T4",2021-11-04
"2497","00187294DB",152,"WEIGHT_5",29.8,"LENGTH_5",140,"T5",2021-12-09
"2498","00187294DB",152,"WEIGHT_6",43.6,"LENGTH_6",160,"T6",2022-01-06
"2499","00187294DB",152,"WEIGHT_7",68.8,"LENGTH_7",182,"T7",2022-02-04
"2500","00187294DC",201,"WEIGHT_1",2.7,"LENGTH_1",63,"T1",2021-07-29
"2501","00187294DC",201,"WEIGHT_2",5.4,"LENGTH_2",78,"T2",2021-08-30
"2502","00187294DC",201,"WEIGHT_3",8.7,"LENGTH_3",90,"T3",2021-09-29
"2503","00187294DC",201,"WEIGHT_4",11.4,"LENGTH_4",98,"T4",2021-11-04
"2504","00187294DC",201,"WEIGHT_5",24.2,"LENGTH_5",126,"T5",2021-12-09
"2505","00187294DC",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2506","00187294DC",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2507","00187294DD",202,"WEIGHT_1",3.7,"LENGTH_1",73,"T1",2021-07-29
"2508","00187294DD",202,"WEIGHT_2",7.7,"LENGTH_2",90,"T2",2021-08-30
"2509","00187294DD",202,"WEIGHT_3",7,"LENGTH_3",90,"T3",2021-09-29
"2510","00187294DD",202,"WEIGHT_4",12.6,"LENGTH_4",109,"T4",2021-11-04
"2511","00187294DD",202,"WEIGHT_5",21.4,"LENGTH_5",127,"T5",2021-12-09
"2512","00187294DD",202,"WEIGHT_6",35.1,"LENGTH_6",148,"T6",2022-01-06
"2513","00187294DD",202,"WEIGHT_7",72.5,"LENGTH_7",187,"T7",2022-03-30
"2514","00187294E0",151,"WEIGHT_1",2.1,"LENGTH_1",59,"T1",2021-07-29
"2515","00187294E0",151,"WEIGHT_2",6.2,"LENGTH_2",82,"T2",2021-08-30
"2516","00187294E0",151,"WEIGHT_3",16.5,"LENGTH_3",113,"T3",2021-09-29
"2517","00187294E0",151,"WEIGHT_4",37.3,"LENGTH_4",145,"T4",2021-11-04
"2518","00187294E0",151,"WEIGHT_5",78.1,"LENGTH_5",185,"T5",2021-12-09
"2519","00187294E0",151,"WEIGHT_6",129.8,"LENGTH_6",216,"T6",2022-01-06
"2520","00187294E0",151,"WEIGHT_7",346.2,"LENGTH_7",288,"T7",2022-03-30
"2521","00187294E2",152,"WEIGHT_1",2.2,"LENGTH_1",60,"T1",2021-07-29
"2522","00187294E2",152,"WEIGHT_2",4.5,"LENGTH_2",76,"T2",2021-08-30
"2523","00187294E2",152,"WEIGHT_3",10.2,"LENGTH_3",100,"T3",2021-09-29
"2524","00187294E2",152,"WEIGHT_4",17.6,"LENGTH_4",121,"T4",2021-11-04
"2525","00187294E2",152,"WEIGHT_5",32.3,"LENGTH_5",149,"T5",2021-12-09
"2526","00187294E2",152,"WEIGHT_6",53.4,"LENGTH_6",175,"T6",2022-01-06
"2527","00187294E2",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2528","00187294E5",152,"WEIGHT_1",3.2,"LENGTH_1",66,"T1",2021-07-29
"2529","00187294E5",152,"WEIGHT_2",7.5,"LENGTH_2",88,"T2",2021-08-30
"2530","00187294E5",152,"WEIGHT_3",18.3,"LENGTH_3",120,"T3",2021-09-29
"2531","00187294E5",152,"WEIGHT_4",38.5,"LENGTH_4",151,"T4",2021-11-04
"2532","00187294E5",152,"WEIGHT_5",74.3,"LENGTH_5",186,"T5",2021-12-09
"2533","00187294E5",152,"WEIGHT_6",112.6,"LENGTH_6",215,"T6",2022-01-06
"2534","00187294E5",152,"WEIGHT_7",247.9,"LENGTH_7",276,"T7",2022-03-30
"2535","00187294E7",202,"WEIGHT_1",3.2,"LENGTH_1",68,"T1",2021-07-29
"2536","00187294E7",202,"WEIGHT_2",6.1,"LENGTH_2",82,"T2",2021-08-30
"2537","00187294E7",202,"WEIGHT_3",6.2,"LENGTH_3",85,"T3",2021-09-29
"2538","00187294E7",202,"WEIGHT_4",15.3,"LENGTH_4",114,"T4",2021-11-04
"2539","00187294E7",202,"WEIGHT_5",29.8,"LENGTH_5",144,"T5",2021-12-09
"2540","00187294E7",202,"WEIGHT_6",31.3,"LENGTH_6",149,"T6",2022-01-06
"2541","00187294E7",202,"WEIGHT_7",63.6,"LENGTH_7",180,"T7",2022-03-30
"2542","00187294E9",201,"WEIGHT_1",2.8,"LENGTH_1",64,"T1",2021-07-29
"2543","00187294E9",201,"WEIGHT_2",5.2,"LENGTH_2",76,"T2",2021-08-30
"2544","00187294E9",201,"WEIGHT_3",9.5,"LENGTH_3",95,"T3",2021-09-29
"2545","00187294E9",201,"WEIGHT_4",22.2,"LENGTH_4",124,"T4",2021-11-04
"2546","00187294E9",201,"WEIGHT_5",37.5,"LENGTH_5",150,"T5",2021-12-09
"2547","00187294E9",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2548","00187294E9",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2549","00187294EA",201,"WEIGHT_1",3.8,"LENGTH_1",70,"T1",2021-07-29
"2550","00187294EA",201,"WEIGHT_2",10.8,"LENGTH_2",96,"T2",2021-08-30
"2551","00187294EA",201,"WEIGHT_3",17.7,"LENGTH_3",115,"T3",2021-09-29
"2552","00187294EA",201,"WEIGHT_4",31.1,"LENGTH_4",135,"T4",2021-11-04
"2553","00187294EA",201,"WEIGHT_5",57.1,"LENGTH_5",168,"T5",2021-12-09
"2554","00187294EA",201,"WEIGHT_6",69.5,"LENGTH_6",179,"T6",2022-01-06
"2555","00187294EA",201,"WEIGHT_7",114.9,"LENGTH_7",207,"T7",2022-03-30
"2556","00187294ED",151,"WEIGHT_1",1.3,"LENGTH_1",49,"T1",2021-07-29
"2557","00187294ED",151,"WEIGHT_2",3.3,"LENGTH_2",67,"T2",2021-08-30
"2558","00187294ED",151,"WEIGHT_3",7.8,"LENGTH_3",91,"T3",2021-09-29
"2559","00187294ED",151,"WEIGHT_4",15.6,"LENGTH_4",114,"T4",2021-11-04
"2560","00187294ED",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2561","00187294ED",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2562","00187294ED",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2563","00187294F0",152,"WEIGHT_1",2.2,"LENGTH_1",60,"T1",2021-07-29
"2564","00187294F0",152,"WEIGHT_2",4.4,"LENGTH_2",75,"T2",2021-08-30
"2565","00187294F0",152,"WEIGHT_3",10.5,"LENGTH_3",100,"T3",2021-09-29
"2566","00187294F0",152,"WEIGHT_4",21.5,"LENGTH_4",125,"T4",2021-11-04
"2567","00187294F0",152,"WEIGHT_5",42.5,"LENGTH_5",152,"T5",2021-12-09
"2568","00187294F0",152,"WEIGHT_6",61.3,"LENGTH_6",172,"T6",2022-01-06
"2569","00187294F0",152,"WEIGHT_7",147.8,"LENGTH_7",240,"T7",2022-03-30
"2570","00187294F1",202,"WEIGHT_1",1.9,"LENGTH_1",56,"T1",2021-07-29
"2571","00187294F1",202,"WEIGHT_2",4.3,"LENGTH_2",70,"T2",2021-08-30
"2572","00187294F1",202,"WEIGHT_3",4.8,"LENGTH_3",74,"T3",2021-09-29
"2573","00187294F1",202,"WEIGHT_4",11.9,"LENGTH_4",99,"T4",2021-11-04
"2574","00187294F1",202,"WEIGHT_5",25.9,"LENGTH_5",126,"T5",2021-12-09
"2575","00187294F1",202,"WEIGHT_6",30.2,"LENGTH_6",136,"T6",2022-01-06
"2576","00187294F1",202,"WEIGHT_7",103.2,"LENGTH_7",195,"T7",2022-03-30
"2577","00187294F3",152,"WEIGHT_1",2.9,"LENGTH_1",64,"T1",2021-07-29
"2578","00187294F3",152,"WEIGHT_2",6.7,"LENGTH_2",84,"T2",2021-08-30
"2579","00187294F3",152,"WEIGHT_3",18.1,"LENGTH_3",116,"T3",2021-09-29
"2580","00187294F3",152,"WEIGHT_4",41.4,"LENGTH_4",151,"T4",2021-11-04
"2581","00187294F3",152,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2582","00187294F3",152,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2583","00187294F3",152,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2584","00187294F4",151,"WEIGHT_1",3.7,"LENGTH_1",71,"T1",2021-07-29
"2585","00187294F4",151,"WEIGHT_2",7.1,"LENGTH_2",89,"T2",2021-08-30
"2586","00187294F4",151,"WEIGHT_3",14.3,"LENGTH_3",112,"T3",2021-09-29
"2587","00187294F4",151,"WEIGHT_4",30.8,"LENGTH_4",143,"T4",2021-11-04
"2588","00187294F4",151,"WEIGHT_5",54.2,"LENGTH_5",172,"T5",2021-12-09
"2589","00187294F4",151,"WEIGHT_6",75.2,"LENGTH_6",193,"T6",2022-01-06
"2590","00187294F4",151,"WEIGHT_7",159.5,"LENGTH_7",250,"T7",2022-03-30
"2591","00187294F6",202,"WEIGHT_1",3.8,"LENGTH_1",72,"T1",2021-07-29
"2592","00187294F6",202,"WEIGHT_2",6.8,"LENGTH_2",85,"T2",2021-08-30
"2593","00187294F6",202,"WEIGHT_3",11.3,"LENGTH_3",103,"T3",2021-09-29
"2594","00187294F6",202,"WEIGHT_4",28.1,"LENGTH_4",132,"T4",2021-11-04
"2595","00187294F6",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2596","00187294F6",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2597","00187294F6",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2598","00187294F9",201,"WEIGHT_1",3.4,"LENGTH_1",69,"T1",2021-07-29
"2599","00187294F9",201,"WEIGHT_2",5.3,"LENGTH_2",79,"T2",2021-08-30
"2600","00187294F9",201,"WEIGHT_3",10.8,"LENGTH_3",100,"T3",2021-09-29
"2601","00187294F9",201,"WEIGHT_4",22,"LENGTH_4",125,"T4",2021-11-04
"2602","00187294F9",201,"WEIGHT_5",46.1,"LENGTH_5",155,"T5",2021-12-09
"2603","00187294F9",201,"WEIGHT_6",59,"LENGTH_6",169,"T6",2022-01-06
"2604","00187294F9",201,"WEIGHT_7",106.1,"LENGTH_7",210,"T7",2022-03-30
"2605","00187294FA",201,"WEIGHT_1",2,"LENGTH_1",59,"T1",2021-07-29
"2606","00187294FA",201,"WEIGHT_2",4.2,"LENGTH_2",73,"T2",2021-08-30
"2607","00187294FA",201,"WEIGHT_3",3.9,"LENGTH_3",74,"T3",2021-09-29
"2608","00187294FA",201,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2609","00187294FA",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2610","00187294FA",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2611","00187294FA",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2612","00187294FC",202,"WEIGHT_1",2.6,"LENGTH_1",64,"T1",2021-07-29
"2613","00187294FC",202,"WEIGHT_2",4.5,"LENGTH_2",75,"T2",2021-08-30
"2614","00187294FC",202,"WEIGHT_3",3.9,"LENGTH_3",74,"T3",2021-09-29
"2615","00187294FC",202,"WEIGHT_4",5.7,"LENGTH_4",82,"T4",2021-11-04
"2616","00187294FC",202,"WEIGHT_5",9.1,"LENGTH_5",94,"T5",2021-12-09
"2617","00187294FC",202,"WEIGHT_6",13.3,"LENGTH_6",106,"T6",2022-01-06
"2618","00187294FC",202,"WEIGHT_7",24.4,"LENGTH_7",130,"T7",2022-03-30
"2619","00187294FD",201,"WEIGHT_1",2,"LENGTH_1",59,"T1",2021-07-29
"2620","00187294FD",201,"WEIGHT_2",4.2,"LENGTH_2",72,"T2",2021-08-30
"2621","00187294FD",201,"WEIGHT_3",6,"LENGTH_3",82,"T3",2021-09-29
"2622","00187294FD",201,"WEIGHT_4",14.8,"LENGTH_4",109,"T4",2021-11-04
"2623","00187294FD",201,"WEIGHT_5",28.6,"LENGTH_5",134,"T5",2021-12-09
"2624","00187294FD",201,"WEIGHT_6",41.2,"LENGTH_6",151,"T6",2022-01-06
"2625","00187294FD",201,"WEIGHT_7",65.1,"LENGTH_7",180,"T7",2022-03-30
"2626","0018729504",202,"WEIGHT_1",1.9,"LENGTH_1",58,"T1",2021-07-29
"2627","0018729504",202,"WEIGHT_2",4,"LENGTH_2",70,"T2",2021-08-30
"2628","0018729504",202,"WEIGHT_3",5.4,"LENGTH_3",80,"T3",2021-09-29
"2629","0018729504",202,"WEIGHT_4",16.6,"LENGTH_4",112,"T4",2021-11-04
"2630","0018729504",202,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2631","0018729504",202,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2632","0018729504",202,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2633","0018729505",151,"WEIGHT_1",2.8,"LENGTH_1",66,"T1",2021-07-29
"2634","0018729505",151,"WEIGHT_2",5.8,"LENGTH_2",82,"T2",2021-08-24
"2635","0018729505",151,"WEIGHT_3",NA,"LENGTH_3",NA,"T3",NA
"2636","0018729505",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2637","0018729505",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2638","0018729505",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2639","0018729505",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2640","0018729507",151,"WEIGHT_1",2.2,"LENGTH_1",60,"T1",2021-07-29
"2641","0018729507",151,"WEIGHT_2",6.2,"LENGTH_2",82,"T2",2021-08-30
"2642","0018729507",151,"WEIGHT_3",15.3,"LENGTH_3",110,"T3",2021-09-29
"2643","0018729507",151,"WEIGHT_4",NA,"LENGTH_4",NA,"T4",NA
"2644","0018729507",151,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2645","0018729507",151,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2646","0018729507",151,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2647","0018729509",201,"WEIGHT_1",2.1,"LENGTH_1",58,"T1",2021-07-29
"2648","0018729509",201,"WEIGHT_2",4,"LENGTH_2",69,"T2",2021-08-30
"2649","0018729509",201,"WEIGHT_3",7.6,"LENGTH_3",84,"T3",2021-09-29
"2650","0018729509",201,"WEIGHT_4",16.5,"LENGTH_4",105,"T4",2021-11-04
"2651","0018729509",201,"WEIGHT_5",30.4,"LENGTH_5",130,"T5",2021-12-09
"2652","0018729509",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2653","0018729509",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2654","001872950C",201,"WEIGHT_1",1.9,"LENGTH_1",56,"T1",2021-07-29
"2655","001872950C",201,"WEIGHT_2",3.9,"LENGTH_2",70,"T2",2021-08-30
"2656","001872950C",201,"WEIGHT_3",3.3,"LENGTH_3",70,"T3",2021-09-29
"2657","001872950C",201,"WEIGHT_4",6.5,"LENGTH_4",80,"T4",2021-11-04
"2658","001872950C",201,"WEIGHT_5",16,"LENGTH_5",110,"T5",2021-12-09
"2659","001872950C",201,"WEIGHT_6",29.6,"LENGTH_6",135,"T6",2022-01-06
"2660","001872950C",201,"WEIGHT_7",65,"LENGTH_7",177,"T7",2022-03-30
"2661","001872950E",201,"WEIGHT_1",2.1,"LENGTH_1",58,"T1",2021-07-29
"2662","001872950E",201,"WEIGHT_2",4.3,"LENGTH_2",71,"T2",2021-08-30
"2663","001872950E",201,"WEIGHT_3",7.7,"LENGTH_3",86,"T3",2021-09-29
"2664","001872950E",201,"WEIGHT_4",18.2,"LENGTH_4",110,"T4",2021-11-04
"2665","001872950E",201,"WEIGHT_5",NA,"LENGTH_5",NA,"T5",NA
"2666","001872950E",201,"WEIGHT_6",NA,"LENGTH_6",NA,"T6",NA
"2667","001872950E",201,"WEIGHT_7",NA,"LENGTH_7",NA,"T7",NA
"2668","001872950F",152,"WEIGHT_1",3.5,"LENGTH_1",69,"T1",2021-07-29
"2669","001872950F",152,"WEIGHT_2",8.7,"LENGTH_2",94,"T2",2021-08-30
"2670","001872950F",152,"WEIGHT_3",22.8,"LENGTH_3",128,"T3",2021-09-29
"2671","001872950F",152,"WEIGHT_4",49.7,"LENGTH_4",164,"T4",2021-11-04
"2672","001872950F",152,"WEIGHT_5",84.6,"LENGTH_5",193,"T5",2021-12-09
"2673","001872950F",152,"WEIGHT_6",111.1,"LENGTH_6",209,"T6",2022-01-06
"2674","001872950F",152,"WEIGHT_7",244,"LENGTH_7",270,"T7",2022-03-30
"2675","0018729510",151,"WEIGHT_1",2.8,"LENGTH_1",62,"T1",2021-07-29
"2676","0018729510",151,"WEIGHT_2",7.1,"LENGTH_2",85,"T2",2021-08-30
"2677","0018729510",151,"WEIGHT_3",15.6,"LENGTH_3",109,"T3",2021-09-29
"2678","0018729510",151,"WEIGHT_4",27,"LENGTH_4",134,"T4",2021-11-04
"2679","0018729510",151,"WEIGHT_5",57.6,"LENGTH_5",169,"T5",2021-12-09
"2680","0018729510",151,"WEIGHT_6",97.4,"LENGTH_6",200,"T6",2022-01-06
"2681","0018729510",151,"WEIGHT_7",259.3,"LENGTH_7",279,"T7",2022-03-30
"2682","0018729514",152,"WEIGHT_1",4.3,"LENGTH_1",75,"T1",2021-07-29
"2683","0018729514",152,"WEIGHT_2",10.1,"LENGTH_2",98,"T2",2021-08-30
"2684","0018729514",152,"WEIGHT_3",21.2,"LENGTH_3",124,"T3",2021-09-29
"2685","0018729514",152,"WEIGHT_4",52,"LENGTH_4",161,"T4",2021-11-04
"2686","0018729514",152,"WEIGHT_5",97,"LENGTH_5",196,"T5",2021-12-09
"2687","0018729514",152,"WEIGHT_6",127.7,"LENGTH_6",220,"T6",2022-01-06
