"","TAGNUMBER","TANK_Real","condition1","SGR","condition2","Interval_Days"
"1172","00186D16FE",152,"SGR_2",2.59044700351658,"T3minusT1",62
"1173","00186D16FE",152,"SGR_3",2.30095198522324,"T4minusT1",98
"1174","00186D16FE",152,"SGR_4",2.1287905376725,"T5minusT1",133
"1175","00186D16FE",152,"SGR_5",2.0253578048141,"T6minusT1",161
"1176","00186D16FE",152,"SGR_6",1.79523175898215,"T7minusT1",244
"1177","00186D16FF",201,"SGR_1",2.44564548710282,"T2minusT1",32
"1178","00186D16FF",201,"SGR_2",2.21468982266082,"T3minusT1",62
"1179","00186D16FF",201,"SGR_3",2.26092769862161,"T4minusT1",98
"1180","00186D16FF",201,"SGR_4",2.12757071047822,"T5minusT1",133
"1181","00186D16FF",201,"SGR_5",1.96965191801262,"T6minusT1",161
"1182","00186D16FF",201,"SGR_6",1.66793984098492,"T7minusT1",244
"1183","00186D1700",151,"SGR_1",2.98423471576443,"T2minusT1",32
"1184","00186D1700",151,"SGR_2",3.26105228776106,"T3minusT1",62
"1185","00186D1700",151,"SGR_3",3.02916168753062,"T4minusT1",98
"1186","00186D1700",151,"SGR_4",2.75477283636199,"T5minusT1",133
"1187","00186D1700",151,"SGR_5",2.54718507616885,"T6minusT1",161
"1188","00186D1700",151,"SGR_6",2.07685574811876,"T7minusT1",244
"1189","00186D1701",152,"SGR_1",2.90120376304939,"T2minusT1",26
"1190","00186D1701",152,"SGR_2",NA,"T3minusT1",NA
"1191","00186D1701",152,"SGR_3",NA,"T4minusT1",NA
"1192","00186D1701",152,"SGR_4",NA,"T5minusT1",NA
"1193","00186D1701",152,"SGR_5",NA,"T6minusT1",NA
"1194","00186D1701",152,"SGR_6",NA,"T7minusT1",NA
"1195","00186D1702",151,"SGR_1",3.01972362892933,"T2minusT1",32
"1196","00186D1702",151,"SGR_2",3.06507075712572,"T3minusT1",62
"1197","00186D1702",151,"SGR_3",2.67717895206825,"T4minusT1",98
"1198","00186D1702",151,"SGR_4",2.38400062317083,"T5minusT1",133
"1199","00186D1702",151,"SGR_5",2.1946229136419,"T6minusT1",161
"1200","00186D1702",151,"SGR_6",1.80496254169702,"T7minusT1",244
"1201","00186D1703",202,"SGR_1",2.68317164137559,"T2minusT1",32
"1202","00186D1703",202,"SGR_2",0.961143994182057,"T3minusT1",62
"1203","00186D1703",202,"SGR_3",0.847117469104286,"T4minusT1",98
"1204","00186D1703",202,"SGR_4",1.34411026455643,"T5minusT1",133
"1205","00186D1703",202,"SGR_5",1.03953229437288,"T6minusT1",161
"1206","00186D1703",202,"SGR_6",1.17483133300853,"T7minusT1",244
"1207","0018729399",202,"SGR_1",2.70180507087725,"T2minusT1",26
"1208","0018729399",202,"SGR_2",NA,"T3minusT1",NA
"1209","0018729399",202,"SGR_3",NA,"T4minusT1",NA
"1210","0018729399",202,"SGR_4",NA,"T5minusT1",NA
"1211","0018729399",202,"SGR_5",NA,"T6minusT1",NA
"1212","0018729399",202,"SGR_6",NA,"T7minusT1",NA
"1213","001872939A",151,"SGR_1",1.77251528947056,"T2minusT1",20
"1214","001872939A",151,"SGR_2",NA,"T3minusT1",NA
"1215","001872939A",151,"SGR_3",NA,"T4minusT1",NA
"1216","001872939A",151,"SGR_4",NA,"T5minusT1",NA
"1217","001872939A",151,"SGR_5",NA,"T6minusT1",NA
"1218","001872939A",151,"SGR_6",NA,"T7minusT1",NA
"1219","001872939C",201,"SGR_1",2.18971486541166,"T2minusT1",32
"1220","001872939C",201,"SGR_2",0.797479977603688,"T3minusT1",62
"1221","001872939C",201,"SGR_3",0.901230169786449,"T4minusT1",98
"1222","001872939C",201,"SGR_4",1.07325006833972,"T5minusT1",133
"1223","001872939C",201,"SGR_5",1.19099291639813,"T6minusT1",161
"1224","001872939C",201,"SGR_6",NA,"T7minusT1",NA
"1225","001872939D",202,"SGR_1",1.67203794948929,"T2minusT1",32
"1226","001872939D",202,"SGR_2",1.45579827366875,"T3minusT1",62
"1227","001872939D",202,"SGR_3",1.14439828574278,"T4minusT1",98
"1228","001872939D",202,"SGR_4",1.40549831848638,"T5minusT1",133
"1229","001872939D",202,"SGR_5",1.48895508264257,"T6minusT1",161
"1230","001872939D",202,"SGR_6",1.35058168592668,"T7minusT1",244
"1231","001872939E",201,"SGR_1",3.67973036067473,"T2minusT1",26
"1232","001872939E",201,"SGR_2",NA,"T3minusT1",NA
"1233","001872939E",201,"SGR_3",NA,"T4minusT1",NA
"1234","001872939E",201,"SGR_4",NA,"T5minusT1",NA
"1235","001872939E",201,"SGR_5",NA,"T6minusT1",NA
"1236","001872939E",201,"SGR_6",NA,"T7minusT1",NA
"1237","00187293A0",201,"SGR_1",1.65418974355971,"T2minusT1",32
"1238","00187293A0",201,"SGR_2",2.09620174191694,"T3minusT1",62
"1239","00187293A0",201,"SGR_3",1.81162106099122,"T4minusT1",98
"1240","00187293A0",201,"SGR_4",1.84534707382695,"T5minusT1",133
"1241","00187293A0",201,"SGR_5",NA,"T6minusT1",NA
"1242","00187293A0",201,"SGR_6",NA,"T7minusT1",NA
"1243","00187293A1",152,"SGR_1",2.27491350468274,"T2minusT1",32
"1244","00187293A1",152,"SGR_2",2.67400766836741,"T3minusT1",62
"1245","00187293A1",152,"SGR_3",2.50239756087742,"T4minusT1",98
"1246","00187293A1",152,"SGR_4",2.40693566646135,"T5minusT1",133
"1247","00187293A1",152,"SGR_5",2.2521724352685,"T6minusT1",161
"1248","00187293A1",152,"SGR_6",1.9889173603727,"T7minusT1",195
"1249","00187293A2",202,"SGR_1",2.63701073281273,"T2minusT1",32
"1250","00187293A2",202,"SGR_2",2.19812194035049,"T3minusT1",62
"1251","00187293A2",202,"SGR_3",2.17029119114587,"T4minusT1",98
"1252","00187293A2",202,"SGR_4",1.83648539373664,"T5minusT1",133
"1253","00187293A2",202,"SGR_5",1.72102126707627,"T6minusT1",161
"1254","00187293A2",202,"SGR_6",1.15804860793856,"T7minusT1",244
"1255","00187293A4",152,"SGR_1",2.88254600604771,"T2minusT1",32
"1256","00187293A4",152,"SGR_2",2.83388024077593,"T3minusT1",62
"1257","00187293A4",152,"SGR_3",2.44371306077862,"T4minusT1",98
"1258","00187293A4",152,"SGR_4",NA,"T5minusT1",NA
"1259","00187293A4",152,"SGR_5",NA,"T6minusT1",NA
"1260","00187293A4",152,"SGR_6",NA,"T7minusT1",NA
"1261","00187293A7",152,"SGR_1",2.53587218619478,"T2minusT1",32
"1262","00187293A7",152,"SGR_2",2.41846651655386,"T3minusT1",62
"1263","00187293A7",152,"SGR_3",2.12955489679498,"T4minusT1",98
"1264","00187293A7",152,"SGR_4",1.914558847723,"T5minusT1",133
"1265","00187293A7",152,"SGR_5",1.80237506709369,"T6minusT1",161
"1266","00187293A7",152,"SGR_6",1.72365841719646,"T7minusT1",190
"1267","00187293A8",201,"SGR_1",3.04694096441689,"T2minusT1",32
"1268","00187293A8",201,"SGR_2",2.60835796843495,"T3minusT1",62
"1269","00187293A8",201,"SGR_3",2.26738909276452,"T4minusT1",98
"1270","00187293A8",201,"SGR_4",2.00052837161995,"T5minusT1",133
"1271","00187293A8",201,"SGR_5",1.60432640310038,"T6minusT1",161
"1272","00187293A8",201,"SGR_6",1.59005841187649,"T7minusT1",190
"1273","00187293AA",152,"SGR_1",1.39934361411096,"T2minusT1",32
"1274","00187293AA",152,"SGR_2",1.78774757171385,"T3minusT1",62
"1275","00187293AA",152,"SGR_3",1.86572388274322,"T4minusT1",98
"1276","00187293AA",152,"SGR_4",1.87563143412619,"T5minusT1",133
"1277","00187293AA",152,"SGR_5",1.82261762915354,"T6minusT1",161
"1278","00187293AA",152,"SGR_6",1.64980607839611,"T7minusT1",244
"1279","00187293AC",151,"SGR_1",3.49277670798647,"T2minusT1",32
"1280","00187293AC",151,"SGR_2",3.41081657984659,"T3minusT1",62
"1281","00187293AC",151,"SGR_3",2.98677603572306,"T4minusT1",98
"1282","00187293AC",151,"SGR_4",2.6900087453039,"T5minusT1",133
"1283","00187293AC",151,"SGR_5",2.47080374231057,"T6minusT1",161
"1284","00187293AC",151,"SGR_6",1.86616220148104,"T7minusT1",244
"1285","00187293AD",202,"SGR_1",2.30591835952332,"T2minusT1",32
"1286","00187293AD",202,"SGR_2",2.29141261811758,"T3minusT1",62
"1287","00187293AD",202,"SGR_3",2.17779863884715,"T4minusT1",98
"1288","00187293AD",202,"SGR_4",2.04169046058988,"T5minusT1",133
"1289","00187293AD",202,"SGR_5",1.88627259196144,"T6minusT1",161
"1290","00187293AD",202,"SGR_6",1.6115566206812,"T7minusT1",244
"1291","00187293AE",151,"SGR_1",2.87671646959047,"T2minusT1",32
"1292","00187293AE",151,"SGR_2",3.0483088873114,"T3minusT1",62
"1293","00187293AE",151,"SGR_3",NA,"T4minusT1",NA
"1294","00187293AE",151,"SGR_4",NA,"T5minusT1",NA
"1295","00187293AE",151,"SGR_5",NA,"T6minusT1",NA
"1296","00187293AE",151,"SGR_6",NA,"T7minusT1",NA
"1297","00187293B0",202,"SGR_1",1.49870803134715,"T2minusT1",26
"1298","00187293B0",202,"SGR_2",NA,"T3minusT1",NA
"1299","00187293B0",202,"SGR_3",NA,"T4minusT1",NA
"1300","00187293B0",202,"SGR_4",NA,"T5minusT1",NA
"1301","00187293B0",202,"SGR_5",NA,"T6minusT1",NA
"1302","00187293B0",202,"SGR_6",NA,"T7minusT1",NA
"1303","00187293B2",152,"SGR_1",2.68317164137559,"T2minusT1",32
"1304","00187293B2",152,"SGR_2",2.79490555279158,"T3minusT1",62
"1305","00187293B2",152,"SGR_3",2.69691643666066,"T4minusT1",98
"1306","00187293B2",152,"SGR_4",2.40906980734177,"T5minusT1",133
"1307","00187293B2",152,"SGR_5",2.25074363326248,"T6minusT1",161
"1308","00187293B2",152,"SGR_6",2.07670858107649,"T7minusT1",190
"1309","00187293B5",151,"SGR_1",3.42451888397004,"T2minusT1",26
"1310","00187293B5",151,"SGR_2",NA,"T3minusT1",NA
"1311","00187293B5",151,"SGR_3",NA,"T4minusT1",NA
"1312","00187293B5",151,"SGR_4",NA,"T5minusT1",NA
"1313","00187293B5",151,"SGR_5",NA,"T6minusT1",NA
"1314","00187293B5",151,"SGR_6",NA,"T7minusT1",NA
"1315","00187293B6",201,"SGR_1",2.56653964664324,"T2minusT1",32
"1316","00187293B6",201,"SGR_2",2.0541488207549,"T3minusT1",62
"1317","00187293B6",201,"SGR_3",2.05783729033777,"T4minusT1",98
"1318","00187293B6",201,"SGR_4",2.02063103539949,"T5minusT1",133
"1319","00187293B6",201,"SGR_5",1.83447404082107,"T6minusT1",161
"1320","00187293B6",201,"SGR_6",1.41880901921816,"T7minusT1",244
"1321","00187293B7",202,"SGR_1",2.00734647425913,"T2minusT1",32
"1322","00187293B7",202,"SGR_2",0.753409843446962,"T3minusT1",62
"1323","00187293B7",202,"SGR_3",NA,"T4minusT1",NA
"1324","00187293B7",202,"SGR_4",NA,"T5minusT1",NA
"1325","00187293B7",202,"SGR_5",NA,"T6minusT1",NA
"1326","00187293B7",202,"SGR_6",NA,"T7minusT1",NA
"1327","00187293BA",152,"SGR_1",2.76548730856034,"T2minusT1",32
"1328","00187293BA",152,"SGR_2",2.83724803509258,"T3minusT1",62
"1329","00187293BA",152,"SGR_3",2.24967297287626,"T4minusT1",98
"1330","00187293BA",152,"SGR_4",1.99404568809263,"T5minusT1",133
"1331","00187293BA",152,"SGR_5",1.85766299304486,"T6minusT1",161
"1332","00187293BA",152,"SGR_6",1.60235307592342,"T7minusT1",244
"1333","00187293BC",152,"SGR_1",3.59550769121377,"T2minusT1",32
"1334","00187293BC",152,"SGR_2",3.43750725541057,"T3minusT1",62
"1335","00187293BC",152,"SGR_3",2.91310997853038,"T4minusT1",98
"1336","00187293BC",152,"SGR_4",2.54852785282453,"T5minusT1",133
"1337","00187293BC",152,"SGR_5",2.39073366580924,"T6minusT1",161
"1338","00187293BC",152,"SGR_6",1.98704264930498,"T7minusT1",244
"1339","00187293BD",151,"SGR_1",NA,"T2minusT1",NA
"1340","00187293BD",151,"SGR_2",NA,"T3minusT1",NA
"1341","00187293BD",151,"SGR_3",NA,"T4minusT1",NA
"1342","00187293BD",151,"SGR_4",NA,"T5minusT1",NA
"1343","00187293BD",151,"SGR_5",NA,"T6minusT1",NA
"1344","00187293BD",151,"SGR_6",NA,"T7minusT1",NA
"1345","00187293BE",201,"SGR_1",2.31342171238567,"T2minusT1",32
"1346","00187293BE",201,"SGR_2",2.17200540206677,"T3minusT1",62
"1347","00187293BE",201,"SGR_3",2.14797407275913,"T4minusT1",98
"1348","00187293BE",201,"SGR_4",1.96108988327817,"T5minusT1",133
"1349","00187293BE",201,"SGR_5",1.80028160203789,"T6minusT1",161
"1350","00187293BE",201,"SGR_6",1.46964927722899,"T7minusT1",244
"1351","00187293C0",202,"SGR_1",2.18971486541166,"T2minusT1",32
"1352","00187293C0",202,"SGR_2",1.41847157172243,"T3minusT1",62
"1353","00187293C0",202,"SGR_3",1.58819142100171,"T4minusT1",98
"1354","00187293C0",202,"SGR_4",1.59806090460659,"T5minusT1",133
"1355","00187293C0",202,"SGR_5",1.55261990404698,"T6minusT1",161
"1356","00187293C0",202,"SGR_6",1.33143388738812,"T7minusT1",244
"1357","00187293C1",202,"SGR_1",2.39167147607886,"T2minusT1",32
"1358","00187293C1",202,"SGR_2",1.44560321499629,"T3minusT1",62
"1359","00187293C1",202,"SGR_3",0.687216152915293,"T4minusT1",98
"1360","00187293C1",202,"SGR_4",0.684707197379875,"T5minusT1",133
"1361","00187293C1",202,"SGR_5",NA,"T6minusT1",NA
"1362","00187293C1",202,"SGR_6",NA,"T7minusT1",NA
"1363","00187293C2",201,"SGR_1",3.24417228350986,"T2minusT1",32
"1364","00187293C2",201,"SGR_2",2.80440734941896,"T3minusT1",62
"1365","00187293C2",201,"SGR_3",2.61773039898345,"T4minusT1",98
"1366","00187293C2",201,"SGR_4",2.40117002199947,"T5minusT1",133
"1367","00187293C2",201,"SGR_5",2.17761779960368,"T6minusT1",161
"1368","00187293C2",201,"SGR_6",NA,"T7minusT1",NA
"1369","00187293C3",202,"SGR_1",2.28007203650009,"T2minusT1",30
"1370","00187293C3",202,"SGR_2",NA,"T3minusT1",NA
"1371","00187293C3",202,"SGR_3",NA,"T4minusT1",NA
"1372","00187293C3",202,"SGR_4",NA,"T5minusT1",NA
"1373","00187293C3",202,"SGR_5",NA,"T6minusT1",NA
"1374","00187293C3",202,"SGR_6",NA,"T7minusT1",NA
"1375","00187293C5",151,"SGR_1",1.99629773897612,"T2minusT1",32
"1376","00187293C5",151,"SGR_2",2.51918201953427,"T3minusT1",62
"1377","00187293C5",151,"SGR_3",2.5394384172247,"T4minusT1",98
"1378","00187293C5",151,"SGR_4",2.40208065135765,"T5minusT1",133
"1379","00187293C5",151,"SGR_5",2.23551639329547,"T6minusT1",161
"1380","00187293C5",151,"SGR_6",NA,"T7minusT1",NA
"1381","00187293C7",152,"SGR_1",3.28232075635893,"T2minusT1",32
"1382","00187293C7",152,"SGR_2",3.03367679137698,"T3minusT1",62
"1383","00187293C7",152,"SGR_3",2.70078505299047,"T4minusT1",98
"1384","00187293C7",152,"SGR_4",2.38371217609303,"T5minusT1",133
"1385","00187293C7",152,"SGR_5",2.16841869357314,"T6minusT1",161
"1386","00187293C7",152,"SGR_6",1.68190524143164,"T7minusT1",244
"1387","00187293CA",151,"SGR_1",2.24431930119804,"T2minusT1",32
"1388","00187293CA",151,"SGR_2",2.44925297907423,"T3minusT1",62
"1389","00187293CA",151,"SGR_3",2.2431223950375,"T4minusT1",98
"1390","00187293CA",151,"SGR_4",2.14052204822335,"T5minusT1",133
"1391","00187293CA",151,"SGR_5",2.095927304766,"T6minusT1",161
"1392","00187293CA",151,"SGR_6",1.97688776448945,"T7minusT1",190
"1393","00187293CC",151,"SGR_1",2.51213504237418,"T2minusT1",32
"1394","00187293CC",151,"SGR_2",2.53704964083379,"T3minusT1",62
"1395","00187293CC",151,"SGR_3",2.23889860134432,"T4minusT1",98
"1396","00187293CC",151,"SGR_4",2.03178877032164,"T5minusT1",133
"1397","00187293CC",151,"SGR_5",1.91716837445359,"T6minusT1",161
"1398","00187293CC",151,"SGR_6",1.61418565537506,"T7minusT1",244
"1399","00187293CE",152,"SGR_1",2.9579664321306,"T2minusT1",32
"1400","00187293CE",152,"SGR_2",3.05438098625546,"T3minusT1",62
"1401","00187293CE",152,"SGR_3",2.83342787783332,"T4minusT1",98
"1402","00187293CE",152,"SGR_4",2.50903225979489,"T5minusT1",133
"1403","00187293CE",152,"SGR_5",2.2492718059163,"T6minusT1",161
"1404","00187293CE",152,"SGR_6",2.03593019677166,"T7minusT1",195
"1405","00187293CF",151,"SGR_1",2.5748114799039,"T2minusT1",32
"1406","00187293CF",151,"SGR_2",2.62213684992809,"T3minusT1",62
"1407","00187293CF",151,"SGR_3",2.26198225579519,"T4minusT1",98
"1408","00187293CF",151,"SGR_4",2.09416084991607,"T5minusT1",133
"1409","00187293CF",151,"SGR_5",1.93104560814372,"T6minusT1",161
"1410","00187293CF",151,"SGR_6",NA,"T7minusT1",NA
"1411","00187293D0",202,"SGR_1",1.76418036318362,"T2minusT1",32
"1412","00187293D0",202,"SGR_2",0.572879575553809,"T3minusT1",62
"1413","00187293D0",202,"SGR_3",0.414596991409688,"T4minusT1",98
"1414","00187293D0",202,"SGR_4",0.860397833077409,"T5minusT1",133
"1415","00187293D0",202,"SGR_5",0.985557052619601,"T6minusT1",161
"1416","00187293D0",202,"SGR_6",0.991334397974786,"T7minusT1",244
"1417","00187293D3",201,"SGR_1",1.68301351368747,"T2minusT1",32
"1418","00187293D3",201,"SGR_2",0.748957733557765,"T3minusT1",62
"1419","00187293D3",201,"SGR_3",NA,"T4minusT1",NA
"1420","00187293D3",201,"SGR_4",NA,"T5minusT1",NA
"1421","00187293D3",201,"SGR_5",NA,"T6minusT1",NA
"1422","00187293D3",201,"SGR_6",NA,"T7minusT1",NA
"1423","00187293D9",151,"SGR_1",3.05278226508359,"T2minusT1",32
"1424","00187293D9",151,"SGR_2",2.80538244116482,"T3minusT1",62
"1425","00187293D9",151,"SGR_3",2.30095198522324,"T4minusT1",98
"1426","00187293D9",151,"SGR_4",2.11913192815751,"T5minusT1",133
"1427","00187293D9",151,"SGR_5",1.9054445249024,"T6minusT1",161
"1428","00187293D9",151,"SGR_6",1.75327225948985,"T7minusT1",190
"1429","00187293DB",201,"SGR_1",2.33176703560192,"T2minusT1",32
"1430","00187293DB",201,"SGR_2",1.83677011288617,"T3minusT1",62
"1431","00187293DB",201,"SGR_3",1.83326577605256,"T4minusT1",98
"1432","00187293DB",201,"SGR_4",1.61593410857246,"T5minusT1",133
"1433","00187293DB",201,"SGR_5",1.5005224182538,"T6minusT1",161
"1434","00187293DB",201,"SGR_6",1.20754684652287,"T7minusT1",244
"1435","00187293DC",151,"SGR_1",3.24417228350986,"T2minusT1",32
"1436","00187293DC",151,"SGR_2",3.20149469783966,"T3minusT1",62
"1437","00187293DC",151,"SGR_3",2.79795792185784,"T4minusT1",98
"1438","00187293DC",151,"SGR_4",2.558191820567,"T5minusT1",133
"1439","00187293DC",151,"SGR_5",2.37262353762215,"T6minusT1",161
"1440","00187293DC",151,"SGR_6",1.95013571576723,"T7minusT1",244
"1441","00187293DD",152,"SGR_1",3.17025778758506,"T2minusT1",23
"1442","00187293DD",152,"SGR_2",NA,"T3minusT1",NA
"1443","00187293DD",152,"SGR_3",NA,"T4minusT1",NA
"1444","00187293DD",152,"SGR_4",NA,"T5minusT1",NA
"1445","00187293DD",152,"SGR_5",NA,"T6minusT1",NA
"1446","00187293DD",152,"SGR_6",NA,"T7minusT1",NA
"1447","00187293E3",202,"SGR_1",2.99136288858155,"T2minusT1",32
"1448","00187293E3",202,"SGR_2",2.614737612963,"T3minusT1",62
"1449","00187293E3",202,"SGR_3",2.30110213093095,"T4minusT1",98
"1450","00187293E3",202,"SGR_4",NA,"T5minusT1",NA
"1451","00187293E3",202,"SGR_5",NA,"T6minusT1",NA
"1452","00187293E3",202,"SGR_6",NA,"T7minusT1",NA
"1453","00187293E5",202,"SGR_1",2.02025309609517,"T2minusT1",32
"1454","00187293E5",202,"SGR_2",0.94630081170326,"T3minusT1",62
"1455","00187293E5",202,"SGR_3",0.858147676463417,"T4minusT1",98
"1456","00187293E5",202,"SGR_4",1.08610022983149,"T5minusT1",133
"1457","00187293E5",202,"SGR_5",0.99154894976996,"T6minusT1",161
"1458","00187293E5",202,"SGR_6",1.10542484664793,"T7minusT1",244
"1459","00187293E8",151,"SGR_1",2.60317749452608,"T2minusT1",32
"1460","00187293E8",151,"SGR_2",2.78253877447656,"T3minusT1",62
"1461","00187293E8",151,"SGR_3",2.54983848503549,"T4minusT1",98
"1462","00187293E8",151,"SGR_4",2.41050801170626,"T5minusT1",133
"1463","00187293E8",151,"SGR_5",2.25135167512307,"T6minusT1",161
"1464","00187293E8",151,"SGR_6",1.86638172924549,"T7minusT1",244
"1465","00187293EC",202,"SGR_1",1.52655103471673,"T2minusT1",26
"1466","00187293EC",202,"SGR_2",NA,"T3minusT1",NA
"1467","00187293EC",202,"SGR_3",NA,"T4minusT1",NA
"1468","00187293EC",202,"SGR_4",NA,"T5minusT1",NA
"1469","00187293EC",202,"SGR_5",NA,"T6minusT1",NA
"1470","00187293EC",202,"SGR_6",NA,"T7minusT1",NA
"1471","00187293ED",201,"SGR_1",1.23266700228808,"T2minusT1",32
"1472","00187293ED",201,"SGR_2",1.2193354458923,"T3minusT1",62
"1473","00187293ED",201,"SGR_3",1.54199552966485,"T4minusT1",98
"1474","00187293ED",201,"SGR_4",NA,"T5minusT1",NA
"1475","00187293ED",201,"SGR_5",NA,"T6minusT1",NA
"1476","00187293ED",201,"SGR_6",NA,"T7minusT1",NA
"1477","00187293EE",152,"SGR_1",2.94241689251606,"T2minusT1",32
"1478","00187293EE",152,"SGR_2",3.04995958047538,"T3minusT1",62
"1479","00187293EE",152,"SGR_3",NA,"T4minusT1",NA
"1480","00187293EE",152,"SGR_4",NA,"T5minusT1",NA
"1481","00187293EE",152,"SGR_5",NA,"T6minusT1",NA
"1482","00187293EE",152,"SGR_6",NA,"T7minusT1",NA
"1483","00187293F1",202,"SGR_1",2.75484062224758,"T2minusT1",26
"1484","00187293F1",202,"SGR_2",NA,"T3minusT1",NA
"1485","00187293F1",202,"SGR_3",NA,"T4minusT1",NA
"1486","00187293F1",202,"SGR_4",NA,"T5minusT1",NA
"1487","00187293F1",202,"SGR_5",NA,"T6minusT1",NA
"1488","00187293F1",202,"SGR_6",NA,"T7minusT1",NA
"1489","00187293F2",151,"SGR_1",2.04801536494528,"T2minusT1",20
"1490","00187293F2",151,"SGR_2",NA,"T3minusT1",NA
"1491","00187293F2",151,"SGR_3",NA,"T4minusT1",NA
"1492","00187293F2",151,"SGR_4",NA,"T5minusT1",NA
"1493","00187293F2",151,"SGR_5",NA,"T6minusT1",NA
"1494","00187293F2",151,"SGR_6",NA,"T7minusT1",NA
"1495","00187293F4",202,"SGR_1",1.04668881145991,"T2minusT1",30
"1496","00187293F4",202,"SGR_2",NA,"T3minusT1",NA
"1497","00187293F4",202,"SGR_3",NA,"T4minusT1",NA
"1498","00187293F4",202,"SGR_4",NA,"T5minusT1",NA
"1499","00187293F4",202,"SGR_5",NA,"T6minusT1",NA
"1500","00187293F4",202,"SGR_6",NA,"T7minusT1",NA
"1501","00187293F6",151,"SGR_1",3.09993811610021,"T2minusT1",32
"1502","00187293F6",151,"SGR_2",3.18833704730597,"T3minusT1",62
"1503","00187293F6",151,"SGR_3",2.73882064595508,"T4minusT1",98
"1504","00187293F6",151,"SGR_4",2.52579920031368,"T5minusT1",133
"1505","00187293F6",151,"SGR_5",2.1839737122465,"T6minusT1",161
"1506","00187293F6",151,"SGR_6",1.78970502073426,"T7minusT1",244
"1507","00187293F7",202,"SGR_1",2.82342721620641,"T2minusT1",26
"1508","00187293F7",202,"SGR_2",NA,"T3minusT1",NA
"1509","00187293F7",202,"SGR_3",NA,"T4minusT1",NA
"1510","00187293F7",202,"SGR_4",NA,"T5minusT1",NA
"1511","00187293F7",202,"SGR_5",NA,"T6minusT1",NA
"1512","00187293F7",202,"SGR_6",NA,"T7minusT1",NA
"1513","00187293F8",151,"SGR_1",2.32767515560173,"T2minusT1",32
"1514","00187293F8",151,"SGR_2",2.42287759079882,"T3minusT1",62
"1515","00187293F8",151,"SGR_3",2.18588087575369,"T4minusT1",98
"1516","00187293F8",151,"SGR_4",2.01843754186142,"T5minusT1",133
"1517","00187293F8",151,"SGR_5",1.9794279007519,"T6minusT1",161
"1518","00187293F8",151,"SGR_6",1.65524145153875,"T7minusT1",244
"1519","00187293FA",202,"SGR_1",2.69746597439813,"T2minusT1",32
"1520","00187293FA",202,"SGR_2",2.3119101089228,"T3minusT1",62
"1521","00187293FA",202,"SGR_3",2.2115864844368,"T4minusT1",98
"1522","00187293FA",202,"SGR_4",2.22451772638852,"T5minusT1",133
"1523","00187293FA",202,"SGR_5",2.0905508014037,"T6minusT1",161
"1524","00187293FA",202,"SGR_6",1.84042680150966,"T7minusT1",198
"1525","00187293FB",151,"SGR_1",NA,"T2minusT1",NA
"1526","00187293FB",151,"SGR_2",NA,"T3minusT1",NA
"1527","00187293FB",151,"SGR_3",NA,"T4minusT1",NA
"1528","00187293FB",151,"SGR_4",NA,"T5minusT1",NA
"1529","00187293FB",151,"SGR_5",NA,"T6minusT1",NA
"1530","00187293FB",151,"SGR_6",NA,"T7minusT1",NA
"1531","00187293FC",201,"SGR_1",3.11254897410373,"T2minusT1",32
"1532","00187293FC",201,"SGR_2",2.69744940805958,"T3minusT1",62
"1533","00187293FC",201,"SGR_3",2.61077300328232,"T4minusT1",98
"1534","00187293FC",201,"SGR_4",2.41962756921439,"T5minusT1",133
"1535","00187293FC",201,"SGR_5",2.24111559753077,"T6minusT1",161
"1536","00187293FC",201,"SGR_6",1.94101350763463,"T7minusT1",202
"1537","0018729461",201,"SGR_1",1.79206477607063,"T2minusT1",27
"1538","0018729461",201,"SGR_2",NA,"T3minusT1",NA
"1539","0018729461",201,"SGR_3",NA,"T4minusT1",NA
"1540","0018729461",201,"SGR_4",NA,"T5minusT1",NA
"1541","0018729461",201,"SGR_5",NA,"T6minusT1",NA
"1542","0018729461",201,"SGR_6",NA,"T7minusT1",NA
"1543","0018729463",201,"SGR_1",1.92743054326894,"T2minusT1",32
"1544","0018729463",201,"SGR_2",1.20794790930432,"T3minusT1",62
"1545","0018729463",201,"SGR_3",1.32468449290231,"T4minusT1",98
"1546","0018729463",201,"SGR_4",1.64767869190654,"T5minusT1",133
"1547","0018729463",201,"SGR_5",1.57714800479651,"T6minusT1",161
"1548","0018729463",201,"SGR_6",1.47460016145706,"T7minusT1",244
"1549","0018729464",202,"SGR_1",2.36898964192929,"T2minusT1",32
"1550","0018729464",202,"SGR_2",1.41154345494001,"T3minusT1",62
"1551","0018729464",202,"SGR_3",1.57284842378522,"T4minusT1",98
"1552","0018729464",202,"SGR_4",1.51862901164319,"T5minusT1",133
"1553","0018729464",202,"SGR_5",1.51361241118981,"T6minusT1",161
"1554","0018729464",202,"SGR_6",1.35635098781786,"T7minusT1",244
"1555","0018729465",152,"SGR_1",2.62348775304133,"T2minusT1",32
"1556","0018729465",152,"SGR_2",3.27066802475229,"T3minusT1",62
"1557","0018729465",152,"SGR_3",2.9781079469382,"T4minusT1",98
"1558","0018729465",152,"SGR_4",2.60830670322059,"T5minusT1",133
"1559","0018729465",152,"SGR_5",2.37873463011318,"T6minusT1",161
"1560","0018729465",152,"SGR_6",1.90917705299607,"T7minusT1",244
"1561","0018729467",202,"SGR_1",3.15390807726792,"T2minusT1",30
"1562","0018729467",202,"SGR_2",NA,"T3minusT1",NA
