Date & time of file creation	11/12/2021 11:09 AM																																													
Raw data file path	C:\Users\Administrator\Desktop\BrookTrout_Respirometry\3month_Respirometry\20C_3month\PCRIT_2_20C_raw.txt																																													
Data file path	C:\Users\Administrator\Desktop\BrookTrout_Respirometry\3month_Respirometry\20C_3month\PCRIT_2_20C.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/12/2021/11:09:48 AM	Flush	1016.3	0.0	29.3663	19.44	97.04	29.2875	19.44	97.34	29.3238	19.44	97.00	29.3663	19.44	96.55	29.8500	19.67	96.75	29.3500	19.67	97.49	29.9400	19.67	97.12	28.4300	19.67	97.01	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:49 AM	Flush	1016.3	0.0	29.3637	19.44	97.06	29.2925	19.44	97.30	29.3200	19.44	97.03	29.3762	19.44	96.46	29.8600	19.67	96.67	29.3400	19.67	97.58	29.9400	19.67	97.12	28.4200	19.67	97.10	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:50 AM	Flush	1016.3	0.0	29.3663	19.44	97.04	29.3000	19.44	97.23	29.3200	19.44	97.03	29.3925	19.44	96.32	29.8700	19.67	96.58	29.3500	19.67	97.49	29.9300	19.67	97.20	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:51 AM	Flush	1016.3	0.0	29.3575	19.44	97.12	29.2937	19.44	97.29	29.3137	19.44	97.09	29.4000	19.44	96.25	29.8500	19.67	96.75	29.3700	19.67	97.32	29.9600	19.67	96.94	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:52 AM	Flush	1016.3	0.0	29.3562	19.44	97.13	29.2900	19.44	97.32	29.3163	19.44	97.07	29.3938	19.44	96.31	29.8400	19.67	96.84	29.3500	19.67	97.49	29.9400	19.67	97.12	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:53 AM	Flush	1016.3	0.0	29.3600	19.43	97.11	29.2838	19.43	97.39	29.3262	19.43	96.99	29.3775	19.43	96.46	29.8500	19.67	96.75	29.3400	19.67	97.58	29.9500	19.67	97.03	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:54 AM	Flush	1016.3	0.0	29.3663	19.43	97.06	29.2862	19.43	97.37	29.3175	19.43	97.07	29.3762	19.43	96.48	29.8500	19.67	96.75	29.3500	19.67	97.49	29.9300	19.67	97.20	28.4400	19.67	96.92	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:55 AM	Flush	1016.3	0.0	29.3637	19.43	97.08	29.2900	19.43	97.34	29.3163	19.43	97.08	29.3925	19.43	96.34	29.8500	19.67	96.75	29.3300	19.67	97.67	29.9400	19.67	97.12	28.4400	19.67	96.92	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:56 AM	Flush	1016.3	0.0	29.3538	19.43	97.17	29.2838	19.43	97.40	29.3200	19.43	97.05	29.3938	19.43	96.33	29.8400	19.67	96.84	29.3400	19.67	97.58	29.9300	19.67	97.20	28.4300	19.67	97.01	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:57 AM	Flush	1016.3	0.0	29.3625	19.43	97.09	29.2862	19.43	97.37	29.3012	19.43	97.22	29.3650	19.43	96.58	29.8300	19.68	96.91	29.3600	19.68	97.39	29.9200	19.68	97.27	28.4500	19.68	96.82	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:58 AM	Flush	1016.3	0.0	29.3762	19.43	96.97	29.2900	19.43	97.34	29.3025	19.43	97.20	29.3562	19.43	96.65	29.8500	19.67	96.75	29.3400	19.67	97.58	29.9400	19.67	97.12	28.4500	19.67	96.84	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:09:59 AM	Flush	1016.3	0.0	29.3675	19.43	97.05	29.2838	19.43	97.40	29.3163	19.43	97.08	29.3600	19.43	96.62	29.8400	19.68	96.82	29.3600	19.68	97.39	29.9300	19.68	97.18	28.4500	19.68	96.82	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:00 AM	Flush	1016.3	0.0	29.3538	19.43	97.17	29.2862	19.43	97.37	29.3388	19.43	96.89	29.3725	19.43	96.51	29.8500	19.68	96.73	29.3300	19.68	97.65	29.9400	19.68	97.10	28.4500	19.68	96.82	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:01 AM	Flush	1016.3	0.0	29.3625	19.44	97.08	29.2838	19.44	97.38	29.3125	19.44	97.11	29.3738	19.44	96.49	29.8400	19.67	96.84	29.3500	19.67	97.49	29.9300	19.67	97.20	28.4400	19.67	96.92	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:02 AM	Flush	1016.3	0.0	29.3700	19.44	97.01	29.2862	19.44	97.36	29.2900	19.44	97.30	29.3762	19.44	96.46	29.8400	19.67	96.84	29.3300	19.67	97.67	29.9400	19.67	97.12	28.4300	19.67	97.01	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:03 AM	Flush	1016.3	0.0	29.3513	19.44	97.17	29.2713	19.44	97.49	29.3150	19.44	97.08	29.3738	19.44	96.48	29.8600	19.67	96.67	29.3500	19.67	97.49	29.9300	19.67	97.20	28.4300	19.67	97.01	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:04 AM	Flush	1016.3	0.0	29.3463	19.44	97.22	29.2850	19.44	97.37	29.3113	19.44	97.11	29.3637	19.44	96.57	29.8300	19.68	96.91	29.3300	19.68	97.65	29.9400	19.68	97.10	28.4200	19.68	97.09	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:05 AM	Flush	1016.3	0.0	29.3500	19.44	97.19	29.2937	19.44	97.29	29.3187	19.44	97.04	29.3600	19.44	96.60	29.8300	19.68	96.91	29.3500	19.68	97.47	29.9300	19.68	97.18	28.4300	19.68	97.00	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:06 AM	Flush	1016.3	0.0	29.3625	19.43	97.09	29.2900	19.43	97.33	29.3113	19.43	97.12	29.3850	19.43	96.39	29.8200	19.68	97.00	29.3600	19.68	97.39	29.9300	19.68	97.18	28.4400	19.68	96.91	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
11/12/2021/11:10:07 AM	Flush	1016.3	0.0	29.3575	19.43	97.14	29.3087	19.43	97.18	29.3062	19.43	97.17	29.3750	19.43	96.49	29.8300	19.68	96.91	29.3400	19.68	97.56	29.9500	19.68	97.01	28.4500	19.68	96.82	NaN	NaN	NaN	NaN	NaN	NaN	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
